"oleg-nenashev";1;"2571";17;0;4;23;69;53;13;11;10;0.5;4;394;12
"ndeloof";1;"2570";12;24;2;40;199;403;3;3;0;0;4;375;25.5
"stephenc";1;"2569";4;1;1;1;16;6;0;18;6;0;4;47;1.5
"KostyaSha";1;"2568";31;0;1;1;1;1;32;7;24;0;5;1202;27
"oleg-nenashev";1;"2565";3;0;1;1;1;1;6;5;8;2;2;58;11
"stephenc";1;"2564";9;3;2;1;1;0;8;17;3;0;4;396;43
"stochmial";1;"2563";24;61;4;11;393;15;18;16;6;0;4;503;16.5
"ydubreuil";1;"2562";3;2;2;1;24;3;3;4;31;0;2;54;8
"Jimilian";1;"2561";11;0;2;3;9;9;18;9;114;0;3;153;10
"daniel-beck";1;"2559";3;0;1;3;3;3;1;7;1;0.5;2;83;37
"daniel-beck";1;"2558";22;11;2;8;304;2;1;8;194;0;8;1120;31
"stephenc";1;"2556";44;10;1;7;43;6;34;11;93;0;9;1537;41
"olivergondza";1;"2555";2;2;2;3;35;1;1;7;42;0;2;4;2
"lksndr";1;"2554";9;0;1;422;2926;100;4;6;5;0;4;176;20
"rtyler";1;"2553";13;0;2;1;24;141;4;6;15;0;6;909;43
"ydubreuil";1;"2551";18;0;4;4;29;7;2;8;56;0;7;1046;38
"rtyler";1;"2550";1;0;1;1;1;1;0;8;0;NA;1;30;30
"rtyler";1;"2549";2;0;1;1;104;99;1;11;13;0;2;7;3.5
"jglick";1;"2547";1;0;1;1;2;2;0;6;1;NA;1;1;1
"daniel-beck";1;"2546";4;1;1;24;206;1;3;8;27;0;4;53;4.5
"Vlatombe";1;"2545";13;27;7;8;129;6;13;8;20;1;4;246;13
"matthewreiter";1;"2542";3;0;1;3;17;4;7;12;115;3.5;2;50;19
"cherokie";1;"2541";1;0;1;1;1;1;0;3;0;NA;1;17;17
"rtyler";1;"2540";5;0;1;1;1;1;1;10;13;0;4;66;4
"lpancescu";1;"2539";5;2;3;1;5;10;13;5;54;2;3;57;5
"olivergondza";1;"2538";1;0;1;1;1;1;2;5;49;NA;1;1;1
"KostyaSha";1;"2536";12;3;1;2;8;1;5;9;13;0;4;153;11.5
"bryant1410";1;"2535";4;1;1;1;1;1;14;5;24;1;3;77;10
"oleg-nenashev";1;"2534";9;0;1;1;1;1;3;7;35;0;4;137;7
"dirk-thomas";1;"2533";6;0;1;1;4;1;21;9;54;0;4;86;12.5
"smehrbrodt";1;"2532";2;0;1;1;1;1;1;7;20;1;2;2;1
"oleg-nenashev";1;"2530";3;1;3;4;91;0;3;13;53;0.5;3;49;4
"Vlatombe";1;"2529";8;0;2;5;87;5;9;12;27;0;5;199;18
"rpionke";1;"2528";4;1;0;0;0;0;3;10;14;0;3;96;10
"Vlatombe";1;"2527";1;0;1;1;2;2;0;7;15;NA;1;1;1
"abayer";1;"2526";12;9;3;2;36;7;11;8;97;0;5;221;7.5
"jglick";1;"2525";9;0;1;1;1;1;11;2;14;0;4;180;15
"varmenise";1;"2523";6;0;2;1;1;2;4;11;8;0;3;82;4
"rpionke";1;"2522";7;1;0;0;0;0;2;6;24;0;3;219;28
"olivergondza";1;"2521";4;0;1;3;34;1;4;7;1;0;3;98;10.5
"oleg-nenashev";1;"2518";9;5;3;1;12;1;71;13;3;3.5;4;179;18
