user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
areski;3074;1;5;1;1;49;32
areski;3073;1;0;1;1;4;2
areski;3071;6;6;3;2;20;1
areski;3069;4;6;1;1;15;5
areski;3068;1;0;1;1;1;1
areski;3063;6;4;1;8;31;3
areski;3058;1;0;1;1;13;10
areski;3056;4;4;3;2;25;4
areski;3055;2;0;1;1;16;0
areski;3053;2;0;1;2;28;34
areski;3052;3;0;1;6;76;37
areski;3040;2;0;1;2;69;15
areski;3036;1;0;1;1;8;3
areski;3018;1;0;1;4;33;4
areski;3015;3;6;3;3;7;7
areski;3011;1;0;1;1;1;1
areski;2998;6;5;4;2;2;0
areski;2990;2;13;8;3;54;4
areski;2989;2;3;1;2;20;5
areski;2973;1;0;1;2;175;170
areski;2968;1;0;1;2;5;5
areski;2122;1;0;1;5;44;2
areski;1155;1;0;4;7;115;9
areski;1124;1;0;2;5;87;9
areski;1067;1;0;1;4;54;39
tomleo;2633;3;0;2;1;68;65
tomleo;1068;2;0;1;1;1;1
etoccalino;1077;1;0;1;1;9;3
aptiko;7313;1;0;1;1;25;2
aptiko;1078;15;1;1;2;53;7
jorgebastida;1137;1;0;1;2;19;16
jorgebastida;1103;3;0;2;2;85;2
jorgebastida;1092;1;0;1;2;54;2
djangsters;1140;1;0;1;1;11;0
djangsters;1115;1;0;1;1;31;4
djangsters;1096;1;0;1;1;4;1
shezadkhan137;1099;0;0;1;1;5;0
boromil;1102;1;0;5;1;1;0
jgeskens;5584;1;0;1;3;16;4
jgeskens;1123;2;1;22;62;1236;124
jgeskens;1107;1;1;2;1;2;0
oliviersels;1110;1;0;1;3;38;28
jgasteiz;1111;3;1;2;3;22;6
kvsn;1117;1;0;0;0;0;0
niconoe;7576;3;4;3;2;8;7
niconoe;6587;2;0;4;4;80;0
niconoe;6476;1;0;3;2;36;5
niconoe;1120;3;1;3;1;15;2
ClaesBas;1121;1;1;0;0;0;0
martmatwarne;1126;1;1;3;5;132;2
gajimenezmaggiora;1131;1;0;1;1;7;3
lechup;1144;1;0;1;3;20;3
