user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
ElijahCaine;38911;8;0;1;1;1;1
fhemberger;38934;7;0;0;0;0;0
wxb0521;38951;8;0;2;7;7;7
wxb0521;38940;4;0;1;2;2;2
liliVicky;38956;3;0;3;2;2;2
liliVicky;38953;4;0;3;2;3;3
liliVicky;38948;7;0;2;1;1;1
guohaifang;39281;3;0;1;2;354;357
guohaifang;39276;2;0;4;2;359;366
guohaifang;39272;3;0;2;0;0;0
guohaifang;39018;4;0;1;4;19;19
guohaifang;38965;4;0;1;4;22;22
dongziming;39019;3;0;1;1;4;4
louyiping;39071;6;5;1;1;5;5
font;39129;12;0;1;2;2;2
rajboruah;39131;3;0;51;62;1807;764
FlorianOtel;41292;3;0;1;15;471;0
FlorianOtel;41291;3;0;1;15;471;0
FlorianOtel;39808;23;0;1;15;471;0
FlorianOtel;39155;24;0;1;15;471;0
brimworks;39205;6;0;1;5;10;10
sergeydobrodey;39274;21;0;2;6;29;11
zen;39348;7;0;1;1;5;4
mkutsevol;39618;4;0;2;115;16358;88
sjevs;39621;11;0;1;1;0;2
dmrub;39862;6;0;1;1;25;0
zhuqinghua;39935;7;0;248;1010;18774;6740
yangpujun;39983;6;0;1;1;1;0
hvnsweeting;40135;6;0;1;1;2;0
jsonkey;41869;5;0;1;0;0;0
jsonkey;40138;3;0;1;0;0;0
aocole;40169;7;0;1;1;14;0
christosdf;40279;6;0;583;1841;91832;53292
GheRivero;41503;5;0;1;2;9;0
GheRivero;40677;10;0;1;1;4;2
axinojolais;40897;12;2;5;6;127;7
jrahn42;41006;6;0;1;1;1;1
nkwangleiGIT;41191;11;2;0;0;0;0
wozhengjl;41389;5;0;4;7;143;9
shaynewang;41426;6;18;0;0;0;0
abdasgupta;41553;6;0;1;1;31;30
abdasgupta;41546;10;0;1;229;22935;10143
ddongchen;41777;6;0;369;1360;25689;11690
janusd;42049;6;0;1;1;1;1
literalice;42118;7;0;1;1;2;2
literalice;42117;4;0;1;1;2;2
tengqm;42220;10;0;114;367;29296;17349
viren-nadkarni;42464;6;0;1;1;1;1
jianzhangbjz;42475;6;1;10000;16278;3075769;963047
roidelapluie;42558;6;0;1;1;42;41
