user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
jdunck;1331;13;0;1;1;14;4
guybedford;1360;2;6;1;6;102;84
guybedford;1348;26;8;17;57;583;492
guybedford;1336;2;0;1;1;2;2
chunpu;1657;1;0;1;1;2;2
chunpu;1337;10;0;1;1;1;1
ethanmcc;1338;10;0;1;1;1;0
njhamann;1489;1;0;1;1;5;1
njhamann;1340;7;5;5;1;1;1
iocosus;1341;0;0;0;0;0;0
EvandroZanatta;1343;0;0;0;0;0;0
ameyms;1384;20;0;1;1;1;1
ameyms;1363;5;0;1;2;1;8
ameyms;1350;2;0;1;1;15;14
ameyms;1349;6;0;1;2;50;11
ameyms;1345;15;3;6;1;20;0
ameyms;1344;12;0;2;1;2;6
jankuca;1346;9;0;1;2;19;14
jordifebrer;1347;2;0;0;0;0;0
monolithed;1358;1;0;0;0;0;0
FarSeeing;1975;8;0;1;2;7;21
FarSeeing;1931;1;1;1;1;3;4
FarSeeing;1359;16;0;1;2;2;2
danvsantos;1362;1;0;0;0;0;0
bored-engineer;1364;4;0;0;0;0;0
frankfuttderBlogmitBanane;1366;4;0;301;171;35339;6737
joshrouwhorst;1373;4;0;1;1;6;0
anthonyryan1;2499;10;1;1;1;5;13
anthonyryan1;1376;0;0;1;1;1;1
anthonyryan1;1375;0;0;1;1;1;1
johnkpaul;1377;21;1;1;4;211;291
phistuck;1488;5;0;1;1;3;1
phistuck;1380;17;0;2;2;4;2
BornThisWay;1386;1;0;2;0;0;0
ronny-springer;1401;2;0;2;2;5;3
ronny-springer;1390;11;0;1;1;1;1
michaelavila;1391;4;0;3;2;2;2
loveme2;1394;1;0;321;171;35420;6794
katsgeorgeek;1395;31;36;0;0;0;0
zackbloom;1397;7;0;3;1;4;0
iliakan;1400;2;4;1;1;2;7
iliakan;137;1;0;4;2;10;3
iliakan;136;1;0;1;1;4;2
iliakan;135;1;0;3;2;14;4
iliakan;134;5;0;3;1;6;2
iliakan;129;6;0;1;1;4;2
Staibshine;1402;0;0;106;81;2023;1413
stsvilik;1403;6;4;0;0;0;0
ericmann;1410;7;26;17;7;955;1
mariansollmann;1411;4;0;1;1;1;1
ChrisAntaki;1628;1;0;0;0;0;0
ChrisAntaki;1600;2;13;0;0;0;0
ChrisAntaki;1597;7;8;0;0;0;0
ChrisAntaki;1596;6;0;0;0;0;0
ChrisAntaki;1595;12;14;0;0;0;0
ChrisAntaki;1422;1;0;0;0;0;0
ChrisAntaki;1421;21;1;0;0;0;0
ChrisAntaki;1416;2;0;0;0;0;0
ChrisAntaki;1414;8;6;0;0;0;0
ChrisAntaki;1412;32;28;0;0;0;0
brynary;1415;7;0;1;1;1;1
simsalabim;1417;2;0;1;2;2;2
hongymagic;1427;5;19;1;3;26;7
simenbrekken;1429;9;1;2;2;22;0
lyf78062919;1431;1;0;1;1;1;0
jdfreder;1438;1;0;1;1;3;0
gko;1439;1;0;1;1;12;9
suziwen;1440;0;0;0;0;0;0
adamwulf;1443;1;0;1;1;1;1
adamwulf;1442;3;0;1;1;1;1
grisendo;1445;11;2;8;2;18;0
andi1984;1446;7;0;1;1;1;1
jakob-stoeck;1513;5;0;1;1;2;1
jakob-stoeck;1447;6;0;2;1;6;3
MBurchard;1450;1;6;1;1;1;1
sammcgrail;1453;1;0;0;0;0;0
Mr21;2490;6;10;2;2;38;3
Mr21;2465;5;26;1;1;21;23
Mr21;2393;12;0;2;1;6;3
Mr21;2376;7;5;2;2;7;14
Mr21;2368;1;0;1;2;20;9
Mr21;2363;16;22;3;2;21;11
Mr21;2292;10;14;11;7;97;3
Mr21;2218;12;4;6;3;42;18
Mr21;2011;22;24;2;5;135;58
Mr21;1494;15;0;0;0;0;0
Mr21;1454;2;0;81;74;1562;1068
tcort;1455;1;0;0;0;0;0
DJilanov;1456;2;0;1;1;1;1
cjqed;1470;3;0;2;7;567;229
cjqed;1457;30;0;5;7;544;225
michaelpapworth;1460;3;0;1;1;7;0
michaelpapworth;1459;10;0;5;17;23791;54
timelesshaze;1461;0;0;0;0;0;0
djgilcrease;1462;1;0;1;1;12;8
AurelioDeRosa;2605;9;4;4;1;73;6
AurelioDeRosa;1594;3;1;2;1;1;1
AurelioDeRosa;1463;1;0;1;1;1;1
lazwah;1464;0;0;402;193;37906;7131
ubershmekel;1465;3;0;1;1;4;1
MichelYpma;1467;1;0;1;1;32;30
zayani;1468;1;0;1;1;3;0
pavan-bhatia;1469;1;0;3;3;93;0
k-ori;1472;9;0;1;1;3;4
liuming365365;1475;1;0;1;2;86;1
ForbesLindesay;1476;4;8;2;1;2;2
milanlandaverde;1477;2;0;0;0;0;0
sheppard;1478;3;0;2;1;6;0
dsheiko;1480;1;0;0;0;0;0
wijemy;1484;2;0;1;1;1;0
thorn0;1487;3;0;0;0;0;0
MelkorNemesis;1490;3;0;1;1;2;2
wyuenho;1492;33;0;3;1;14;0
wyuenho;1491;5;0;2;6;9139;7
leobalter;1654;8;0;3;6;1794;1218
leobalter;1635;1;0;2;3;1169;944
leobalter;1586;17;0;3;24;4049;4040
leobalter;1493;0;0;1;1;2;2
tmanderson;1500;13;0;1;1;20;3
rosenfeld;1501;5;0;1;1;3;3
namoricoo;1502;7;0;0;0;0;0
stevenvachon;1504;0;0;0;0;0;0
fhemberger;1508;2;4;0;0;0;0
fhemberger;1506;15;4;0;0;0;0
fhemberger;1505;20;9;0;0;0;0
denisacostaq;1507;2;0;0;0;0;0
danielhusar;1510;13;0;0;0;0;0
caitp;1511;4;0;1;2;60;0
fson;1516;11;0;1;1;2;2
casadei;1520;2;0;1;1;83;79
casadei;1519;1;0;1;1;83;79
CMCDragonkai;1521;2;0;0;0;0;0
foolip;1524;5;0;0;0;0;0
tarikbenmerar;1525;40;7;5;5;48;9
ilanbiala;1526;3;0;0;0;0;0
qjqw;1530;2;0;2;1;2;3
johnhoven;1531;17;1;6;2;25;3
playpianolikewoah;1533;3;0;1;1;3;9
mkeen;1534;1;0;0;0;0;0
Jakemichaeldrew;2424;6;0;0;0;0;0
Jakemichaeldrew;2423;2;0;0;0;0;0
Jakemichaeldrew;2422;1;0;0;0;0;0
Jakemichaeldrew;2421;0;0;0;0;0;0
Jakemichaeldrew;2420;0;0;0;0;0;0
