user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
maluke;617;1;0;0;0;0;0
matthewbjones;619;1;0;1;1;5;5
criso;623;3;0;0;0;0;0
apancutt;627;1;0;0;0;0;0
Hemphill;631;4;0;48;22;1765;1058
aderyabin;636;4;0;0;0;0;0
kylewest;5027;2;0;0;0;0;0
kylewest;643;2;0;0;0;0;0
mehlah;648;1;0;0;0;0;0
zzdhidden;650;1;0;0;0;0;0
denisjacquemin;651;4;0;1;1;2;1
meehow;653;3;0;0;0;0;0
leandroadacosta;660;2;0;1;2;47;1
sngo82;673;1;0;1;1;1;1
opendining;676;1;0;1;1;1;3
timcheadle;678;2;0;1;1;13;7
pascalduez;724;2;0;0;0;0;0
pascalduez;690;3;0;0;0;0;0
pascalduez;689;1;0;0;0;0;0
envex;695;8;0;0;0;0;0
envex;691;0;1;0;0;0;0
jackieshaffer;698;3;0;3;3;7;6
aaronsnow;702;3;0;1;1;13;10
simonz05;703;3;0;0;0;0;0
AndrewBrinker;707;1;0;0;0;0;0
r-murphy;709;2;0;0;0;0;0
piranha;710;2;0;0;0;0;0
stefanozoffoli;712;0;0;0;0;0;0
StephanHoyer;719;2;0;1;17;156;12
alexchamberlain;734;4;0;0;0;0;0
mhansen;744;3;0;0;0;0;0
thedjinn;753;3;0;1;1;0;0
blasdelf;760;1;0;1;3;14;3
cbosco;763;2;0;1;1;49;5
sams;799;1;2;1;1;2;3
sams;797;1;0;3;3;13;2
jfilipe;806;1;0;1;1;6;0
Singletoned;817;1;0;3;2;5;5
idbentley;826;1;0;1;3;14;1
themacg33k;830;2;0;0;0;0;0
treshugart;831;2;0;0;0;0;0
arnar;853;2;0;0;0;0;0
JoyceBabu;3141;6;0;2;4;40;4143
JoyceBabu;1023;1;0;1;1;1;1
JoyceBabu;1021;1;0;369;110;23075;6633
JoyceBabu;864;4;0;1;1;1;1
richarddong;869;3;0;0;0;0;0
richarddong;867;8;1;0;0;0;0
alexbilbie;872;2;0;0;0;0;0
foca;874;1;2;1;1;1;3
foca;873;1;0;203;88;18361;5486
marten;882;1;0;0;0;0;0
jjaffeux;883;0;0;0;0;0;0
jhuon;892;7;0;0;0;0;0
sandro-pasquali;917;5;0;0;0;0;0
eduardn;2256;1;0;0;0;0;0
eduardn;925;1;0;0;0;0;0
tomstuart;927;1;0;2;2;17;1
justindarc;973;2;0;6;8;247;179
niallkennedy;975;1;0;0;0;0;0
constantx;978;1;0;1;2;45;1
tuler;989;6;0;0;0;0;0
tuler;988;1;0;0;0;0;0
tuler;987;1;0;0;0;0;0
tuler;980;2;0;0;0;0;0
tuler;979;2;0;0;0;0;0
dpwolf;982;1;0;4;5;19;1
dpwolf;981;0;0;4;5;19;1
timrchavez;1002;3;0;0;0;0;0
chadhietala;1005;1;0;3;1;8;5
dfm;1030;3;0;1;1;18;8
TamDenholm;1040;1;0;0;0;0;0
pixelmixture;1310;1;0;3;1;0;0
pixelmixture;1059;10;0;1;4;9;3
maxhoffmann;1061;0;2;0;0;0;0
ckuijjer;1063;1;0;2;4;7;7
kaelig;1064;3;0;0;0;0;0
ajrkerr;1080;1;0;0;0;0;0
ajrkerr;1081;1;0;0;0;0;0
itsmeduncan;2055;1;0;0;0;0;0
itsmeduncan;1114;5;0;0;0;0;0
itsmeduncan;1082;3;0;0;0;0;0
alampros;1095;1;1;0;0;0;0
alampros;1084;2;0;0;0;0;0
zeleznypa;1089;3;0;0;0;0;0
mnelson7982;1094;1;0;1;1;1;1
mnelson7982;1090;3;0;391;110;23123;6623
abhishekdelta;1091;10;0;1;2;27;12
dwightwatson;1092;2;0;0;0;0;0
bobbrez;1099;1;0;0;0;0;0
mneuhaus;1103;1;0;3;4;25;140
tnorthcutt;1148;5;0;0;0;0;0
Turbo87;1157;4;0;0;0;0;0
NelsonReis;3559;6;0;1;1;1;0
NelsonReis;1466;2;0;3;2;2;2
NelsonReis;1162;1;0;1;1;1;1
nicknovitski;1167;2;3;0;0;0;0
vincpa;1169;1;0;0;0;0;0
timboisvert;1173;1;0;1;1;1;1
timboisvert;1172;0;0;1;1;1;1
gpluess;1187;1;0;0;0;0;0
amenonsen;1193;5;0;0;0;0;0
sibartlett;1220;2;0;0;0;0;0
sibartlett;1219;0;0;0;0;0;0
mlynch;1228;1;0;1;1;2;2
adamsanderson;1231;1;0;0;0;0;0
roydaniels;1252;1;0;1;1;1;1
IamNaN;1279;1;0;2;2;4;4
ruian;1607;2;0;1;1;1;1
ruian;1346;2;0;3;2;39;0
paglias;1347;1;0;0;0;0;0
zerkalica;1401;2;0;0;0;0;0
zerkalica;1351;1;0;0;0;0;0
nsb;1378;0;0;0;0;0;0
kbond;1431;1;0;0;0;0;0
markwillis82;1433;10;0;2;3;67;5
jeremybenaim;1443;3;0;0;0;0;0
tkazec;1447;9;0;0;0;0;0
pixelsonly;1449;1;0;0;0;0;0
chrisjacob;1463;1;0;1;1;1;1
chrisjacob;1462;1;0;1;1;1;1
glagola;1470;10;0;0;0;0;0
reefdog;1532;4;0;0;0;0;0
reefdog;1471;2;0;0;0;0;0
kirkstrobeck;4795;3;0;0;0;0;0
kirkstrobeck;1477;1;0;0;0;0;0
kirkstrobeck;1475;2;0;0;0;0;0
jgaskins;1480;1;0;0;0;0;0
dperetti;1481;3;0;4;1;15;2
bartt;2775;3;0;1;1;13;13
bartt;1541;1;0;2;2;2;2
bartt;1498;2;0;1;1;1;1
vreon;1502;2;0;0;0;0;0
vreon;1499;1;0;0;0;0;0
dhendo;1501;1;0;1;2;6;3
francisbesset;1504;1;0;0;0;0;0
jarijokinen;1508;5;0;1;1;4;0
rassie;13199;2;2;0;0;0;0
rassie;1519;1;0;0;0;0;0
tomaszkubacki;1523;1;0;1;1;1;0
ericbock;1525;1;0;1;1;1;1
xPaw;1526;1;0;0;0;0;0
sbarre;1529;1;0;0;0;0;0
barrettcook;1530;1;0;0;0;0;0
mshafrir;2494;1;0;2;1;1;1
mshafrir;1535;1;0;1;2;2;2
eirikb;1716;1;0;1;2;2;2
eirikb;1641;0;0;3;4;4;4
eirikb;1539;1;0;2;2;2;2
analytically;1544;1;0;0;0;0;0
bumpux;1587;1;0;5;5;5;5
bumpux;1547;1;0;3;4;3;3
simonwex;1557;2;0;1;1;2;2
henryturk;1562;2;0;0;0;0;0
rudy750;1569;1;4;2;1;6;2
CaryLandholt;1573;1;0;0;0;0;0
zhongwei99;1588;1;0;1;1;1;1
kedarmhaswade;3093;2;0;3;3;4155;2
kedarmhaswade;1616;2;0;1;1;1;1
et;1622;1;0;1;1;1;1
jimryan;1623;6;0;1;1;8;6
ionian-wind;1634;1;0;0;0;0;0
noahblon;1676;2;0;0;0;0;0
noahblon;1637;2;0;0;0;0;0
vegar;1658;1;0;0;0;0;0
felds;6965;6;0;1;1;1;1
felds;1663;6;0;1;1;1;0
conover;1672;2;0;1;1;1;1
mahemoff;1694;8;0;2;4;6;0
chrisrudman;1695;1;0;0;0;0;0
camshaft;1705;17;0;0;0;0;0
x01d-reserved;1710;1;0;1;1;1;1
hitezh;1712;1;0;1;1;1;1
busyloop;1720;4;0;0;0;0;0
revdavethompson;1722;1;0;1;1;1;1
michaelschade;1734;2;0;0;0;0;0
hastebrot;1736;1;0;1;1;4;4
mindctrl;1743;4;0;0;0;0;0
PhilETaylor;1753;1;0;0;0;0;0
bastula;1757;1;0;1;1;1;1
tobaco;1761;1;0;1;1;6;6
biojazzard;1765;5;0;1;1;4;0
karlfreeman;1780;0;0;0;0;0;0
raphaelz;2192;2;0;2;2;10;1
raphaelz;2191;0;0;1;1;4;1
raphaelz;2190;6;0;1;1;3;2
raphaelz;1789;1;0;1;1;2;2
chrisramakers;1792;2;0;0;0;0;0
foudfou;1796;1;0;0;0;0;0
jorgecasar;1800;8;0;0;0;0;0
panosru;1801;2;0;1;1;34;34
henrik;1805;1;0;1;2;4;2
kmiyashiro;3616;2;0;8;1;3;3
kmiyashiro;1821;1;0;1;1;7;1
valentinvieriu;1895;2;0;0;0;0;0
valentinvieriu;1894;0;0;0;0;0;0
valentinvieriu;1825;1;0;0;0;0;0
franckbret;1832;1;0;1;1;1;2
martinnormark;6015;7;0;0;0;0;0
martinnormark;3827;8;0;0;0;0;0
martinnormark;2136;1;0;0;0;0;0
martinnormark;1840;1;0;0;0;0;0
EricWarnke;1845;30;0;1;1;1;1
BigBlueHat;3053;1;0;2;4;199;14
BigBlueHat;3035;3;0;1;5;6;4
BigBlueHat;3031;5;0;3;4;20;16
BigBlueHat;2239;2;0;3;1;6;1
BigBlueHat;1978;5;0;1;1;1;0
BigBlueHat;1975;2;0;1;1;7;1
BigBlueHat;1849;3;0;1;1;9;7
jsmecham;1853;4;0;0;0;0;0
aelse;1862;1;0;0;0;0;0
aelse;1859;1;0;0;0;0;0
jmar777;1879;1;0;1;1;6;5
jmar777;1867;2;0;1;1;6;5
treyp;1885;1;0;1;1;1;1
alanstevens;1902;1;0;0;0;0;0
alanstevens;1900;1;0;0;0;0;0
mvzink;1916;1;0;0;0;0;0
chrismytton;1923;1;0;0;0;0;0
creocoder;1924;1;0;0;0;0;0
dmportella;1933;1;0;0;0;0;0
ryanwi;1936;2;0;0;0;0;0
burhan;1938;6;0;1;1;1;1
rajivnavada;1941;2;0;1;1;9;2
oncletom;4168;2;0;0;0;0;0
oncletom;4150;8;0;0;0;0;0
oncletom;1952;3;0;0;0;0;0
krainboltgreene;13560;2;6;0;0;0;0
krainboltgreene;1957;3;0;0;0;0;0
ifightcrime;1960;9;0;3;3;10;8
petewarden;1966;5;0;2;1;42;0
petejkim;1984;1;0;1;1;0;7
cabgfx;1988;3;0;1;1;1;1
emerencia;1991;1;0;1;1;1;1
msmeeks;2000;11;0;1;3;40;6
codeimpossible;2007;19;5;7;4;182;5
EvilSpaceHamster;2009;1;0;2;1;1;0
benjaminach;2010;1;0;1;1;10;0
v0id3r;2012;6;0;1;1;4;2
saevarom;14466;1;0;2;1;1;1
saevarom;2020;1;0;1;1;1;0
paulcollinsiii;2022;1;0;0;0;0;0
sebskuse;2032;1;0;0;0;0;0
flowonyx;2033;2;0;1;1;1;1
mchapman;2110;2;0;0;0;0;0
mchapman;2041;1;0;0;0;0;0
ctz;2051;1;0;0;0;0;0
web-ninja;2052;1;0;1;1;1;1
xdissent;2053;1;0;2;1;9;8
ali;2056;1;0;0;0;0;0
gintas;2057;1;0;1;1;1;1
kljohann;2059;1;0;0;0;0;0
elithrar;2061;1;0;0;0;0;0
nmussat;2069;3;0;1;12;24;24
gavinballard;2070;1;0;0;0;0;0
csytan;2095;1;0;0;0;0;0
dansup;2098;2;0;0;0;0;0
byrdkm17;2102;3;0;0;0;0;0
wink;2104;4;2;2;11;32;36
maraujop;2105;4;0;1;1;17;10
atdt;2114;1;0;1;1;1;1
Luit;2115;1;0;0;0;0;0
wub;2120;1;0;0;0;0;0
coryalder;2121;1;0;0;0;0;0
fedesoria;2122;1;0;1;1;1;1
studgeek;2265;1;0;1;1;6;1
studgeek;2141;3;0;1;1;1;1
bobbymarko;2145;0;0;1;6;1276;180
vongruenigen;2149;2;0;0;0;0;0
vongruenigen;2148;1;0;0;0;0;0
swilliams;2151;1;0;0;0;0;0
sboesen;2152;1;0;0;0;0;0
darrhiggs;2153;5;0;0;0;0;0
djw;2163;1;0;0;0;0;0
rafaelprimeiro;2164;1;0;1;1;2;2
kahwee;2172;3;0;1;1;1;1
simmo;2178;1;0;0;0;0;0
napkindrawing;2181;1;0;1;1;1;1
napkindrawing;2179;1;0;1;1;1;1
acetous;2205;1;0;1;1;13;1
mpobrien;2211;1;0;1;2;22;10
gkostadinov;2232;1;0;0;0;0;0
bdunn313;2235;1;0;1;1;1;1
notsobad;2237;8;0;0;0;0;0
eillarra;2276;1;0;0;0;0;0
eillarra;2238;1;0;0;0;0;0
tritowntim;2243;1;0;1;1;1;0
meleyal;6328;1;0;0;0;0;0
meleyal;2250;1;0;0;0;0;0
meleyal;2249;1;0;0;0;0;0
worldspawn;2253;2;0;1;3;36;8
danielfarrell;2273;13;0;1;20;846;3
danielfarrell;2270;1;0;2;21;852;9
airtonix;2277;1;0;1;1;2;2
renoirb;2282;2;0;0;0;0;0
waynebrantley;2283;2;3;0;0;0;0
charettes;4469;1;0;1;1;4;0
charettes;2402;1;0;1;2;4;5
charettes;2284;14;0;2;2;41;5
felixrabe;10139;2;0;1;1;1;1
felixrabe;10126;2;0;1;1;1;1
felixrabe;2287;2;0;1;3;3;3
inolen;2323;1;0;0;0;0;0
snookca;2324;1;0;0;0;0;0
Gutek;2329;5;0;0;0;0;0
ogerik;2332;24;0;1;1;2;0
mariocesar;2336;6;0;0;0;0;0
mariocesar;2335;0;0;0;0;0;0
rustyrazorblade;2343;1;0;0;0;0;0
rustyio;2344;2;0;0;0;0;0
brewster1134;2348;0;0;0;0;0;0
LawfulHacker;2349;3;0;0;0;0;0
armagast;2359;1;0;1;2;10;7
alexpeattie;2363;1;0;2;2;2;2
lecar-red;2372;7;0;1;2;46;1
SamWhited;2382;1;0;0;0;0;0
mariorojas;2384;1;0;0;0;0;0
maccesch;2395;3;3;3;5;499;214
maccesch;2387;2;0;1;1;9;9
mbjsonie;2388;8;0;0;0;0;0
max-favilli;2393;7;0;4;4;824;0
grongor;2394;11;0;0;0;0;0
thi3rry;2399;1;0;1;1;2;2
jimmydo;2404;10;0;0;0;0;0
trevorskaggs;12777;0;0;59;240;41118;3900
trevorskaggs;6798;2;0;59;44;792;148
trevorskaggs;2414;0;0;31;44;407;21
trevorskaggs;2413;0;0;31;45;367;21
kgodey;2429;1;0;1;1;1;1
gbezyuk;2431;2;0;1;1;2;2
jaguililla;2435;2;0;0;0;0;0
twoolie;2444;3;0;1;1;2;0
cnlpete;2453;2;0;0;0;0;0
Murtnowski;2474;1;0;1;1;34;0
Murtnowski;2455;0;0;2;1;34;0
hallas;2464;2;0;0;0;0;0
wtfzdotnet;2469;1;0;0;0;0;0
timehat;2471;1;0;0;0;0;0
luk3thomas;2476;1;0;0;0;0;0
mandric;2479;4;0;3;9;408;0
neilmiddleton;2486;1;0;0;0;0;0
jszakmeister;2502;2;0;0;0;0;0
bangline;2511;2;0;0;0;0;0
kemitchell;2515;1;0;0;0;0;0
iainb;2518;1;0;1;1;26;16
zerkms;2519;1;0;1;1;1;1
dsgn1graphics;2520;1;0;0;0;0;0
robflaherty;2542;0;0;1;2;4;6
robflaherty;2521;11;0;2;5;22;2
runawaygo;2529;6;0;2;1;2;2
brodkin;2556;5;0;1;1;1;0
netatoo;2569;1;0;1;2;2;0
joshdick;6819;2;0;0;0;0;0
joshdick;2570;4;0;0;0;0;0
jakepetroules;2584;9;0;0;0;0;0
Sopamo;2600;1;0;0;0;0;0
maxxst;2604;3;0;0;0;0;0
sannefoltz;3189;2;0;0;0;0;0
sannefoltz;2605;2;0;0;0;0;0
euskadi31;2606;2;0;0;0;0;0
ramonrails;2608;1;0;1;1;1;1
brendanheywood;2622;2;0;1;1;1;1
DracoLi;2625;2;0;1;4;16;2
aaronsofaly;2627;3;0;0;0;0;0
sirlantis;2628;1;0;0;0;0;0
elebetsamer;2644;4;0;1;8;151;8
Hyra;2651;1;0;0;0;0;0
iamvery;2655;1;0;0;0;0;0
tnajdek;2691;3;0;0;0;0;0
tnajdek;2660;5;0;0;0;0;0
tsmes;2664;3;0;1;1;1;1
shnjp;2667;4;0;1;1;15;3
jeremyricketts;2670;1;0;0;0;0;0
piranxa;2672;2;0;4;3;16;12
sethaldridge;2674;4;1;0;0;0;0
rafaelks;2683;3;0;0;0;0;0
francisl;2688;1;0;0;0;0;0
hurtubise;8014;0;0;1;1;1;2
hurtubise;2890;7;0;2;2;5;7
hurtubise;2692;3;0;1;2;2;2
tjrana;2701;3;0;0;0;0;0
Synchro;6624;1;0;1;2;6;6
Synchro;3388;1;0;3;1;10;0
Synchro;2722;1;0;5;4;38;16
eternicode;2723;9;4;0;0;0;0
romanych;2734;2;0;1;1;8;4
ruipenso;2773;2;0;1;1;1;1
andreasbovens;2783;1;0;0;0;0;0
agis-;2808;2;0;0;0;0;0
richardp-au;2814;4;0;2;6;17;25
almirfilho;2815;2;0;2;1;2;2
ubeckers;2818;2;0;0;0;0;0
tauren;2819;12;0;0;0;0;0
beryllium;2826;1;0;1;1;1;1
joshuapinter;2842;5;0;2;1;2;0
aroc;2871;8;0;9;6;185;22
aroc;2854;2;0;2;4;50;21
grantzau;2940;2;0;2;1;38;6
grantzau;2863;1;0;1;1;1;1
mfo;2867;2;0;0;0;0;0
mattbasta;2868;2;0;0;0;0;0
jingman;2869;1;0;2;4;36;18
samsamm777;2875;0;0;0;0;0;0
stammy;2876;2;0;1;1;2;3
defunctzombie;2881;3;0;1;2;15;5
AlecRust;5211;0;0;1;1;4;4
AlecRust;3530;1;0;1;1;2;3
AlecRust;2944;1;0;2;1;8;0
AlecRust;2923;1;0;1;1;1;1
AlecRust;2898;1;0;1;1;13;13
AlecRust;2893;1;0;1;1;1;1
adamjgrant;4056;3;0;1;1;21;11
adamjgrant;2896;0;0;379;471;66145;26250
kwangchin;2911;1;0;1;1;1;1
zpao;2916;1;0;1;1;3;3
buryat;2918;2;0;0;0;0;0
simonsmith;2928;1;0;0;0;0;0
alexpos;2929;0;0;147;85;3040;1456
DaveWillkomm;2948;3;0;0;0;0;0
akennedy;2950;0;0;1;2;4;4
ruimarinho;2955;2;0;0;0;0;0
chaliy;2968;11;0;0;0;0;0
rmclain;2978;1;0;1;1;4;1
ghotiphud;2984;2;0;0;0;0;0
M-O-Z-G;2991;1;1;0;0;0;0
ZachBeta;2993;1;0;1;1;1;1
theaspect;3010;1;0;0;0;0;0
jasonwyatt;5662;0;0;0;0;0;0
jasonwyatt;3012;8;4;1;1;47;15
devth;3400;2;0;2;1;2;3
devth;3013;1;0;1;1;3;2
web-dev;3014;1;0;1;1;1;1
blongyang;3020;6;0;1;1;4;5
iamdustan;3021;3;0;2;1;14;15
mishmosh;3028;2;0;1;1;2;2
ttsu;3029;2;0;1;1;13;1
kgautreaux;3038;3;0;1;1;1;1
matheusvilela;3044;4;0;2;1;7;11
kvnn;3046;3;0;0;0;0;0
idev247;3054;1;0;0;0;0;0
robotsarego;3055;2;0;1;1;13;2
kmcbride;3059;3;0;0;0;0;0
webpro;3062;5;0;0;0;0;0
ebfe;3083;1;0;0;0;0;0
ebfe;3063;1;0;0;0;0;0
au-phiware;16193;1;0;1;1;8;0
au-phiware;15934;13;0;3;1;21;9
au-phiware;5846;2;0;2;2;19;8
au-phiware;3068;1;0;1;1;1;1
sbermeister;3073;3;0;2;10;122;16
sbermeister;3072;0;0;2;10;122;16
Thibaut;3089;5;0;0;0;0;0
ncreuschling;3095;2;0;0;0;0;0
jamierytlewski;3099;1;0;1;1;0;2
jonnysp;10836;2;0;0;0;0;0
jonnysp;3847;2;0;0;0;0;0
jonnysp;3108;1;0;0;0;0;0
turp;3109;1;0;0;0;0;0
gaomd;3127;2;0;0;0;0;0
TheJester12;3140;17;0;1;2;42;14
nicholassmith;3143;1;0;1;1;1;1
willem403;3794;1;0;1;1;1;1
willem403;3145;5;0;1;1;5;1
ivebeenlinuxed;3149;2;0;1;1;4;3
evil-shrike;4194;18;3;0;0;0;0
evil-shrike;3506;6;0;0;0;0;0
evil-shrike;3158;8;0;0;0;0;0
philBrown;3161;1;0;0;0;0;0
jonmaim;3163;1;0;1;1;1;1
giulianovelli;5024;3;2;5;6;309;2
giulianovelli;3168;7;5;3;6;308;2
lyndsysimon;3174;1;0;0;0;0;0
loddy1234;3182;1;0;0;0;0;0
michaelbrooks;3185;6;0;2;1;36;0
pkruithof;3190;3;0;0;0;0;0
jeroenbourgois;3199;3;0;108;208;49921;5871
bleything;3228;4;0;0;0;0;0
ahizzle;3246;3;0;1;1;15;14
ahizzle;3235;1;2;1;1;17;16
brianpeiris;3237;2;0;1;1;8;8
fajrconnect;3255;1;0;1;1;1;1
ampleyfly;3263;1;0;1;1;1;1
anirvan;3268;1;0;1;1;5;5
kugaevsky;3278;2;0;1;1;4;2
altschuler;3914;1;0;1;1;1;1
altschuler;3303;4;0;1;1;2;0
nilcolor;3308;6;0;0;0;0;0
drakej;3314;3;0;1;2;4;4
paniwani;3320;1;0;1;1;5;0
pjkix;3328;3;0;1;2;55;24
bobthecow;3329;2;0;1;1;4;0
jcarlson;3334;1;0;0;0;0;0
gizm0bill;3341;6;1;1;1;6;0
triceam;3349;8;0;2;7;2022;1213
srobbin;3364;2;0;1;1;1;1
wachunga;3366;1;0;1;2;23;23
steveluscher;3380;1;0;0;0;0;0
benjaminclot;5546;1;0;0;0;0;0
benjaminclot;3383;7;0;0;0;0;0
fran6co;3390;1;0;1;2;3;0
aledista;3402;1;0;0;0;0;0
aledista;3401;0;0;0;0;0;0
soundake;3410;2;0;0;0;0;0
ajgon;3411;3;0;0;0;0;0
pcorsaro;3421;2;0;2;3;10;2
jwoertink;3423;1;0;1;1;3;0
ptmrt;3429;1;0;0;0;0;0
doryphores;3455;1;0;0;0;0;0
fzerorubigd;3461;2;0;0;0;0;0
philipmat;3471;1;0;1;1;2;1
mindfreakthemon;3491;2;0;0;0;0;0
keriati;3507;1;0;1;1;1;1
joshlangner;3508;1;0;1;1;22;13
troyharvey;3510;2;0;0;0;0;0
sonicdoe;3516;1;0;0;0;0;0
jrschumacher;3527;1;0;1;1;2;0
pvorb;3545;1;0;0;0;0;0
tomtastico;3552;2;0;1;1;3;3
larswittenberg;3558;2;0;0;0;0;0
andrewhubbs;3570;3;0;1;1;2;2
anilshanbhag;3582;1;0;1;1;3;3
ademaro;3584;1;0;1;1;3;0
GianlucaGuarini;3588;2;0;0;0;0;0
RichardBronosky;3593;1;0;2;1;2;2
gutomaia;3634;1;2;1;1;29;14
coto;3636;2;1;1;3;11;1
vmunier;3644;5;0;1;1;0;2
xibman;3646;1;0;0;0;0;0
andrewrk;3648;1;0;0;0;0;0
toekneestuck;3664;1;0;1;1;19;9
rma4ok;3698;2;0;0;0;0;0
rma4ok;3696;1;0;0;0;0;0
rma4ok;3669;1;0;0;0;0;0
rma4ok;3668;1;0;0;0;0;0
kurtextrem;4317;3;0;0;0;0;0
kurtextrem;3676;5;0;0;0;0;0
ciembor;3888;1;0;1;3;6;10
ciembor;3720;2;0;1;1;27;27
ciembor;3710;1;0;2;1;26;26
iblue;3716;1;0;1;1;0;1
calebthompson;3727;1;0;1;1;10;1
beakr;3745;2;0;0;0;0;0
marcelombc;10872;2;0;1;1;1;0
marcelombc;3746;2;0;2;4;4;4
pjlammertyn;3751;1;0;0;0;0;0
etiennetremel;4146;1;0;1;1;1;0
etiennetremel;3765;3;0;1;1;1;0
danring;3766;1;0;1;2;16;1
erotte;3767;2;0;0;0;0;0
japserboy;3784;2;0;1;1;1;1
jakejarvis;3789;27;0;0;0;0;0
