user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
jmm;6161;10;4;4;5;153;27
WebReflection;6225;7;0;6;2;39;1
azizhk;6230;3;0;0;0;0;0
jayzawrotny;6240;5;0;1;1;1;1
linhphi9x94;6259;1;0;33;37;665;99
infiman;6264;4;0;0;0;0;0
ericmatthys;6268;16;7;1;2;108;10
sunkibaek;6269;4;0;0;0;0;0
oafridi;6272;3;0;1;1;1;1
marcshilling;6278;3;0;0;0;0;0
ajgreenb;6300;7;0;5;7;73;41
bradmsmith;6315;3;0;1;8;361;0
bradmsmith;6314;0;0;351;830;194073;42061
PiereDome;6317;4;1;1;1;26;0
Bear-Foot;6340;6;0;2;1;71;0
Sumei1009;6509;3;0;1;4;16;27
Sumei1009;6508;0;0;2;4;17;44
Sumei1009;6404;6;3;2;2;87;7
Sumei1009;6345;4;2;3;4;15;27
pavelkornev;6357;9;0;3;2;133;3
bogdanvlviv;6359;9;0;0;0;0;0
huang9;6375;1;0;966;610;33391;10484
FintanK;6394;1;0;0;0;0;0
huanqing;6403;5;0;1;1;1;1
bryzaguy;6418;1;0;1;2;53;10
krolow;6463;12;0;1;1;6;6
neol732;6473;0;0;368;841;197289;42300
omerts;6936;4;6;9;4;41;5
omerts;6482;4;0;3;2;3;3
rajasegar;6502;3;0;1;1;1;1
jyang22;6520;1;0;23;36;20696;4263
scottgago;6528;3;0;1;1;7;5
bingdai;6531;6;2;1;1;9;9
elrumordelaluz;6532;3;2;1;1;3;1
andykenward;6539;8;4;0;0;0;0
keyfoxth;6542;1;0;5;37;456;462
ev1stensberg;7588;1;3;0;0;0;0
ev1stensberg;6636;8;3;0;0;0;0
ev1stensberg;6625;2;0;0;0;0;0
ev1stensberg;6558;2;0;0;0;0;0
ev1stensberg;6550;3;3;0;0;0;0
ferryhinardi;6580;0;0;1;0;0;0
playmusic9;6592;1;1;1;1;5;4
kamidox;6595;2;0;1;1;2;2
cluk3;6596;1;0;1;1;1;1
jrowny;6710;12;0;1;1;2;2
hubery-kung;6720;1;0;60;118;24760;6171
arnav-gudibande;6722;0;0;0;0;0;0
malstoun;6744;2;0;0;0;0;0
MichaelCereda;6745;5;0;1;1;1;1
ezubarev;6759;1;0;0;0;0;0
pvolok;6816;1;0;1;3;16;7
ioctaptceb;6818;3;0;1;1;2;0
ioctaptceb;6817;8;0;1;1;14;0
ankitml;6850;3;2;0;0;0;0
ankitml;6848;3;6;0;0;0;0
ankitml;6847;1;3;0;0;0;0
ankitml;6846;6;3;0;0;0;0
ankitml;6828;4;0;0;0;0;0
gillchristian;6835;3;2;0;0;0;0
raphaelkross;6837;6;0;4;2;186;167
gustavovnicius;6856;3;3;3;1;11;5
kos76;6866;0;0;49;112;24503;6050
fobbyal;6883;2;0;1;1;8;0
f0rk;6893;3;2;2;2;29;2
kevinbarabash;6915;2;0;1;1;41;3
danielberndt;6924;1;0;1;1;58;0
zarkoselak;6925;8;13;0;0;0;0
bendyorke;6934;5;0;3;2;65;10
cpb;6937;2;0;1;1;34;0
philipshurpik;6940;4;1;2;1;20;1
dennyjun;6969;2;0;1;1;11;11
joeporpeglia;6989;5;0;1;1;2;2
nicholaswyoung;6997;1;0;1;1;1;1
git-richard;7011;8;6;2;1;26;0
ZakariaRidouh;7068;7;0;0;0;0;0
ZakariaRidouh;7026;1;0;0;0;0;0
garethx;7030;3;3;1;1;1;1
Huntario;7050;1;0;0;0;0;0
bodyno;7062;4;0;1;0;0;0
franny8;7069;1;0;241;366;46070;13059
felipethome;7084;25;0;2;1;7;5
sthodup1;7090;3;7;1;1;1;1
krishnayelamanchili;7116;1;0;8;8;9;21
tylermcginnis;7117;9;0;1;4;15;2
alexyuly;7134;8;4;1;1;17;0
ibmua;7137;4;0;1;1;1;1
hideokamoto;7138;4;0;1;5;70;70
DDunc;7139;3;1;1;1;1;1
MickyCook;7145;1;0;0;0;0;0
cheesemacfly;7150;3;1;2;1;20;4
nathanmarks;7191;4;0;1;1;25;1
bvella;7225;17;0;0;0;0;0
bvella;7213;9;0;0;0;0;0
pke;7268;5;1;2;1;4;0
amilajack;7286;4;0;1;1;4;1
llqgit;7296;3;0;1;1;2;2
hunterhawes13;7306;4;0;1;1;1;1
hunterhawes13;7305;3;0;1;1;1;1
hunterhawes13;7304;3;0;1;1;1;1
vamsi;7316;5;0;1;1;2;0
elodszopos;7329;1;0;2;2;68;10
halt-hammerzeit;7332;4;3;0;0;0;0
all3fox;7347;3;0;0;0;0;0
mikeappell;7364;6;0;1;1;21;14
denar50;7383;4;1;2;1;9;0
jin;7402;8;35;10;4;155;36
hepeguo;7403;1;3;5;1;214;0
jshawl;7414;3;6;1;1;26;16
TAGraves;7416;3;0;1;5;20;20
uxtx;7419;4;0;1;2;3;3
shoo7830;7420;2;0;1;0;0;0
just-boris;7436;10;0;0;0;0;0
baer;7446;4;0;1;1;317;12
gor181;7471;3;0;0;0;0;0
jdelbello;7517;3;3;1;1;3;3
captainsafia;7537;13;5;2;1;10;0
rkotze;7556;3;0;1;1;1;1
SalehHindi;7577;8;5;3;2;39;0
swarajban;7605;4;0;1;1;1;1
sgharms;7611;4;0;1;1;1;1
tomkel;7682;4;0;0;0;0;0
mikamikuh;7687;1;0;1;3;3;3
hannesj;7699;4;0;1;1;1;1
bshlgrs;7731;1;0;1;1;6;0
strangemonad;7737;2;1;1;1;1;1
aleclarson;7780;0;0;1;1;12;5
aleclarson;7773;4;0;1;1;2;1
Dachaz;7793;3;0;0;0;0;0
clark-thomas;7796;3;0;0;0;0;0
mixed;7814;4;0;2;5;19;65
olegafx;7836;3;0;1;1;1;1
briandeheus;7877;1;0;1;1;10;2
briandeheus;7859;5;14;1;2;5;3
briandeheus;7843;4;0;2;2;53;9
briandeheus;7842;1;0;1;2;53;9
shrynx;7879;3;0;1;1;2;2
Paklausk;7899;4;0;2;2;10;2
DaleSeo;7907;3;0;2;1;3;3
Jiab77;7917;2;0;1;1;1;1
