user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
git-hulk;1948;0;0;1;1;1;1
git-hulk;1947;1;0;1;1;1;1
git-hulk;1946;0;0;1;1;1;1
JackieXie168;1953;1;0;49;45;338;176
camilo;1975;1;0;2;4;40;0
camilo;1968;3;0;2;4;40;0
flyingmutant;2002;1;0;2;1;3;3
deyimsf;2003;0;0;691;295;30755;7188
aniruddhc1;2005;1;0;4;1;2;2
zhongliangkang;2019;0;0;822;261;33248;17454
lovelle;2040;2;0;2;2;5;1
lovelle;2029;1;0;1;1;1;1
mparramont;2034;1;0;1;1;1;1
noormahammad;2044;0;0;393;187;26502;2474
colinstonema;2056;1;0;1;0;0;0
pythias;2111;6;0;3;15;690;40
pythias;2059;0;0;1;4;50;2
trauzti;2090;28;0;5;2;73;2
jipperinbham;2097;2;0;1;2;37;6
wormhole1026;2108;0;0;614;251;25570;16766
fomy;2112;3;0;1;1;5;3
vlajos;2123;2;0;1;20;25;25
lmscsomg;2124;11;0;1;1;10;6
redfoxli;2131;5;0;1;1;5;1
dineshjoshi;2160;8;0;1;1;34;0
NickeyWoo;2172;1;0;6;12;323;2
0312-1985;2220;2;0;862;319;34204;8198
HetaoWang;2260;0;0;1;1;2;0
Robot7;2328;1;0;2;2;15;0
krolth;2334;2;0;1;1;19;1
mbrukman;2345;3;0;1;1;17;17
mikeburkat;2377;0;0;1679;396;62134;22098
emperor1523;2398;2;0;7;1;1;1
codeslinger;2409;3;0;1;1;4;8
jxwr;2490;2;0;1;1;1;1
dguo;2491;0;0;1;1;3;3
AlexStocks;2501;5;0;1004;330;36028;8390
sneub;2506;4;0;1;1;8;2
zhch;2531;1;0;0;0;0;0
skyhack1212;2555;1;0;429;194;27722;2457
tycho;2569;1;0;2;13;118;100
raintean;2580;0;0;1;0;0;0
srri;2625;1;0;1;7;97;75
idning;2628;1;0;1;1;1;1
arnib;2667;8;0;1;5;33;0
chenming219;2699;0;0;1197;339;38471;8895
Sudhanshub;2723;0;0;542;235;30783;3668
LongXQ;2784;0;0;1;1;1;1
rpannell;2793;0;0;580;243;31044;3682
davydovanton;2840;0;0;1;3;4;4
davydovanton;2797;1;0;1;1;1;1
halaei;2821;0;0;1;4;7;10
21moons;2823;1;0;2725;438;77313;22418
danlrobertson;2829;0;0;0;0;0;0
danlrobertson;2825;0;0;0;0;0;0
tyler-rand;2831;0;0;0;0;0;0
xchen0012;2837;1;0;3933;713;168417;22868
flavius-m;2845;0;0;2302;524;91983;24064
dokipen;2869;0;0;1;1;1;1
ybur-yug;2884;0;0;1;1;1;1
feihu618;2892;0;0;142;380;76023;2249
rouzier;2893;1;0;1;1;1;1
lzmths;2912;3;0;2;2;9;6
jaykei;2913;2;0;1;1;2;0
neuront;2922;0;0;1;1;7;0
neuront;2921;0;0;1;1;47;18
petiepooo;2932;2;0;0;0;0;0
woodyhymns;2936;3;0;2;2;24;0
BridgeAR;2986;1;0;1;1;1;1
tushar2708;3024;6;0;1;1;9;2
FlamingTree;3028;1;0;0;0;0;0
RoyHP;3050;0;0;2;1;4;4
pengfei-xue;3068;2;0;1;1;2;1
shaharmor;3090;0;0;1;1;3;1
yubing-1987;3098;0;0;4;5;578;61
igoso;3103;0;0;221;199;25934;11309
cyberdelia;3112;9;0;1;3;18;82
prasanthpd;3130;0;0;631;243;31200;3691
songoku1610;3140;0;0;2094;490;88692;23402
liuhui998;3164;2;1;2;1;1;1
tidwall;3194;1;0;0;0;0;0
devuo;3204;1;0;0;0;0;0
JacobHenner;3207;1;0;1;1;2;3
clyang;3208;2;0;1;1;10;1
chaozh;3209;3;0;3;0;0;0
SrikumarDalai;3230;0;0;422;236;35440;12661
nibaozhu;3253;0;0;1;1;4;4
pedigree;3272;0;0;6;7;1056;2
denisvm;3322;0;0;1;1;5;1
peterkomar;3344;5;0;0;0;0;0
theusualcoder;3357;1;0;1;1;14;1
lipeishen;3373;1;0;1;2;17;7
xiamengyu;3380;2;0;0;0;0;0
sitano;3408;1;0;2;2;49;0
miketheman;3424;1;0;1;2;2;2
johamwon;3441;0;0;315;220;28845;12156
fritzprix;3460;2;0;1;15;33;33
mrvon;3478;0;0;3;1;1;1
Markgorden;3479;0;0;4;546;24;17
CodeMin;3488;0;0;2120;510;90607;23402
cokochiaki;3506;0;0;957;303;50247;20451
eimann;3510;1;0;1;1;5;11
codeyman;3517;1;0;1;1;11;3
maiha;3556;0;0;776;311;44321;15672
sniperking1234;3558;0;0;0;0;0;0
AAA-AA;3567;0;0;2399;524;92702;24162
damianfonville;3571;0;0;677;271;40568;14579
joeylichang;3574;0;0;2;0;0;0
OnTheEasiestWay;3590;3;0;1;1;1;1
abel213;3633;5;0;329;222;29030;12191
wutaowater0107;3656;4;0;2;2;2;2
harishmurthy;3677;8;0;1;4;57;27
win32nipuh;3679;2;0;156;380;76076;2236
pphamzc;3759;1;0;3642;518;119807;32691
GitHubMota;3806;0;0;1;1;2;2
lekararik;3814;1;0;2;6;80;1
lekararik;3813;1;0;2;6;78;1
