user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
hsilva664;6093;1;0;15;16;186;34
aaron-xichen;6112;2;0;2671;2989;244520;104326
jivfur;6114;2;0;28;27;431;90
spidderk;6126;2;0;1;1;1;0
elsonrodriguez;6130;5;2;1;1;80;21
theblackarts;6140;2;0;1;1;1;0
r4nt;6152;2;0;1;2;9;1
yesanton;6159;8;0;1;1;7;6
wanguanglu;6206;7;0;1;1;31;17
wanguanglu;6203;6;0;2;1;31;17
wanguanglu;6165;10;0;1;1;27;17
Sita04;6183;2;0;38;46;1031;654
babaktr;6244;9;3;2;1;7;2
robpieper;6245;5;0;11;18;1368;823
stozpark;6302;5;0;1;1;2;2
xingjun415;6312;2;0;1;0;0;0
guoying1030;6353;13;0;6;26;252;20
K75gTJnoDY0e;6354;6;0;1;1;2;2
bondareko;6376;3;0;1;1;1;1
karfly;6398;4;0;1;1;4;4
liny90626;6420;3;0;1;1;0;0
chenghuige;6421;15;0;5;1;100;1
xinyuegtxy;6434;3;0;1;1;1;1
albertz;6435;7;1;1;1;5;2
EncodeTS;6453;2;0;1;1;2;2
GitXuY;6467;2;0;2;1;1;1
prajesh22;6481;2;0;1;0;0;0
MadcowD;6564;3;0;1;1;1;1
mcsmart76;6609;3;1;1;1;1;1
stevesyang;6625;2;0;2;1;94;0
yangsaiyong;6626;1;0;0;0;0;0
SteveSYYang;6632;11;19;4;1;94;1
lspvic;6651;8;0;4;2;2;2
tamara32;6663;2;0;2;1;3;0
shivam-kotwalia;6665;6;0;0;0;0;0
as1ndu;6715;1;1;0;0;0;0
rmekdma;6764;8;3;2;1;9;2
supernihui;6770;2;1;1;1;1;0
yangyanli;6784;17;0;8;3;217;20
jowagner;6848;4;0;1;1;5;0
vv1133;6874;6;0;1;1;2;0
sjperkins;6881;8;0;1;10;818;0
EVaisman;6905;3;1;1;1;2;2
tarrencev;6913;4;0;1;7;369;109
ndronen;6938;7;2;1;1;9;1
sigmalin98;6972;3;0;2;0;0;0
jiawen;6986;1;0;1;3;106;9
slacy;7078;7;0;1;4;9;22
ivankreso;7161;4;0;1;2;2;4
ivankreso;7090;2;2;0;0;0;0
MaZhuang;7097;2;0;3;4;101;47
clockzhong;7105;6;0;1;1;4;31
doronski;7125;3;0;53;111;3195;2557
bealeung;7139;2;0;2;4;4;4
ymswhu;7154;5;0;2;2;30;29
marcreyesph;7208;2;0;1;1;2;2
ivansuknovic;7248;3;0;3;4;101;47
machrisaa;7254;9;0;3;1;451;0
jinqian;7291;8;0;1;1;5;4
hevensun;7310;15;0;1;2;5;2
carlorosati;7331;9;0;1;1;1;1
geromueller;7395;7;0;1;1;1;1
jsonkey;7447;4;0;8;26;327;106
CrowWalker;7468;3;0;1;1;1;0
szym;7481;4;0;1;13;34;9
drasmuss;7487;16;0;1;2;89;20
viclim;7571;6;0;1;1;1;1
lambdamore;7587;2;0;41;177;1492;3248
seanmarcia;7588;5;0;1;1;44;44
thankshelen;7589;3;0;4;5;16;7
primetang;7598;5;0;1;2;25;2
yoshihingis;7612;2;0;26;128;485;2287
qzw331;7882;3;0;1;1;1;1
rodrigob;7965;2;0;1;1;1;1
oldgeeksguide;7990;7;0;1;1;1;1
skycoop;8039;10;0;1;1;2;2
rjw57;8052;2;0;1;1;1;1
mathsyouth;8080;2;0;2;0;0;0
Cynthia0629;8091;3;0;5;3;3;3
kswapd;8125;11;0;1;1;3;3
chrisvarns;8166;4;0;1;1;1;1
asross;8171;6;7;1;1;11;9
