user;PR;comments;coments_review;commit;changed_files;add_lines;delete_lines
HendiGood;4216;0;0;777;537;743565;364439
HendiGood;4214;0;0;257;212;20412;2298
HendiGood;4188;0;0;257;212;20412;2298
HendiGood;4185;1;0;773;535;743548;364422
yjh0502;4194;1;0;1;1;1;1
yinyuefengyi;4234;2;0;1;1;12;2
ValeryTyumen;5110;17;42;2;57;952;1054
vjancik;5187;2;0;0;0;0;0
Mouther;5213;3;0;1;1;2;2
SvetlanaFilicheva;5216;3;0;4;4;912;0
kurnianggoro;5229;4;0;1;8;541;0
spotrh;5266;2;0;5;2;16;2
willyd;5267;2;0;2;1;27;1
leishi1;5276;1;0;15;1843;363472;19
joaofaro;5306;1;0;4;5;936;0
joaofaro;5291;5;10;10;3;330;0
dhruvvyas90;5342;1;0;1;1;7;1
qraleq;5387;0;0;917;553;743930;364580
rxtsolar;5422;7;0;1;1;2;0
DSchana;5433;2;0;1;1;6;6
FlorentHoareau;5521;4;0;3;6;22;17
Gela;5529;2;0;1;1;1;1
krichter722;5535;5;0;1;1;8;0
impjdi;5537;1;0;1;1;1;0
dongshuhao;5556;2;0;1;0;0;0
oli-obk;5558;4;0;3;3;0;8
luigidr;5559;9;0;1;1;1;0
digibea;5580;0;0;962;576;744560;364755
Audenrith;5680;0;0;1;2;167;0
Audenrith;5585;3;0;1;2;105;5
Audenrith;5583;0;0;0;0;0;0
yigitsoy;5621;5;0;1;1;2;2
orlein;5712;0;0;17;1843;363472;19
Niederb;5739;3;4;7;2;24;14
Niederb;5738;0;0;4;2;23;16
corfox;5927;1;0;1;0;0;0
corfox;5926;0;0;1;0;0;0
corfox;5761;1;0;3;3;4;4
corfox;5760;1;0;3;3;4;4
svepe;5789;2;0;1;1;25;0
laurentcompi;5875;0;0;7768;4939;727862;929039
CAIQT;5879;1;0;2;1;1;1
romilpunetha;5925;0;0;10;9;125;32
ggargov;5929;2;0;1;1;8;5
SorcererX;5933;2;0;1;1;43;7
olesalscheider;5940;9;0;3;2;12;17
mdesnoyer;5948;4;0;1;1;8;4
varunagrawal;5972;2;0;1;2;10;5
thierrylamarre;5987;1;0;2;2;16;16
vigneshv86;5990;0;0;16;12;140;41
PhenixI;6007;1;0;5;2;10;2
ozcanovunc;6019;1;0;0;0;0;0
ozcanovunc;6017;2;0;0;0;0;0
alcinos;6028;1;0;4;9;349;155
marktocci;6049;0;0;0;0;0;0
pi-squared;6063;2;1;1;1;45;0
ianvanwijk;6140;2;0;3;2;186;0
asolis;6152;11;0;4;3;544;0
kiran4399;6187;3;2;3;1;26;0
kiran4399;6172;0;0;37;21;6855;12
kiran4399;6168;0;0;5267;3606;828453;1033182
erkang;6169;1;0;1;1;1709;1645
bjohannsson;6182;3;0;2;1;12;1
gunshi;6213;6;1;1;1;3;1
rajat1994;6226;1;0;1;1;1;0
snoopykei;6239;0;0;0;0;0;0
georgwaechter;6282;2;0;1;1;19;0
ikudriavtsev;6302;1;0;1;1;4;1
markroxor;6325;3;0;2;1;3;3
markroxor;6324;1;0;7743;4939;727852;929036
huihui0814;6334;3;0;1;1;7;0
moravak;6368;0;0;1;1;5;5
mcbridejc;6396;3;1;2;1;9;3
smarttowel;6442;1;0;2;1;13;1
bobpaulin;6444;4;0;2;3;19;10
jtkb;6492;4;6;3;4;459;0
jtkb;6491;0;0;1;5;444;0
yoffy;6514;6;0;3;18;1315;98
dozyc;6526;5;5;2;6;10;12
prittt;6553;2;2;2;3;1427;27
saedrna;6557;9;3;1;1;6;6
grochefort;6601;5;0;1;1;1;3
grochefort;6600;5;0;2;2;1;6
phunsukwangdu;6617;4;0;2;2;5;5
aleksandaratanasov;6622;6;0;8;2;21;16
np-csu;6640;2;0;1;1;1;1
wangleicsu;6669;1;0;1;1;3;0
mattcurf;6681;1;0;1;0;0;0
manishaluthra;6717;0;0;1;1;68;0
chhtz;6724;3;0;1;1;46;56
gonzzza007;6738;1;0;0;0;0;0
zerhacken;6763;1;0;0;0;0;0
Kumataro;6766;0;0;0;0;0;0
c-martinez;6774;2;0;1;3;3;3
ReadmeCritic;6834;2;0;0;0;0;0
flouthoc;6881;6;0;1;1;1;1
bpawlik;6893;4;0;38;7;2413;0
edc1591;6985;8;0;7;10;93;60
ttulachan02;7021;0;0;37;118;1985;2170
zhanggyb;7073;12;0;3;1;3;0
yyyhssss;7098;4;1;1;1;1;1
themissingpieces;7119;0;0;3;3;7;4
hairui219;7120;0;0;1;0;0;0
stbnps;7196;8;4;1;1;18;2
DillonSkeehan;7271;0;0;0;0;0;0
flysharkwang;7302;0;0;71;156;2600;2366
yuzsh;7335;1;0;8972;5158;848822;977462
jamiefaye;7365;4;0;1;1;2;0
sknsean;7388;7;0;1;1;5;1
salimoneus;7489;1;5;0;0;0;0
agnelvishal;7535;0;0;87;168;4041;2407
landfillbaby;7587;1;0;0;0;0;0
landfillbaby;7586;2;0;0;0;0;0
sharived;7612;0;0;46;13;395;38
gagashuai;7667;0;0;1;1;4;0
Yorwba;7712;2;0;0;0;0;0
daveselinger;7715;1;0;1;1;1;1
ming616;7716;0;0;107;199;4443;2573
tobefuturer;7725;1;0;1;1;1;1
huangynn;7728;6;0;2;2;20;0
TomoyukiSugiyama;7737;0;0;112;207;4594;2597
spacetrain;7825;3;0;2;5;916;0
GermanIris;7883;1;0;0;0;0;0
Hawk-TAO;7902;0;0;3;2;2;1
ocean07;7929;0;0;3;2;2;1
omtcyfz;7945;4;5;1;6;10;10
ghjackie;7954;0;0;23;1868;364201;19
jasjuang;7956;4;0;1;1;6;0
tonyke1993;8027;4;0;2;2;295;0
iabdalkader;8030;1;1;1;1;2;0
v1570r;8083;0;0;8;5;11;6
tachelavinia;8092;1;0;0;0;0;0
lhelontra;8118;4;0;3;3;500;15
smiddy;8143;3;0;1;1;2;1
mohitgupta07;8163;7;0;1;1;3;0
8W9aG;8230;0;2;2;2;5;5
aruninnanje;8247;0;0;16;11;530;244
StevenShuoFeng;8252;0;0;1;1;2;0
ZhaoxiaZhang;8255;0;0;16;11;530;244
chicn;8290;0;0;4;4155;739967;1
