"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"codevulture";26037;25;0;1;1;28;1;FALSE
"blerko";26064;5;0;3;2;1532;4;FALSE
"blerko";26055;6;0;1;2;1532;4;FALSE
"captainblerko";26143;16;0;1;2;1532;4;FALSE
"ngtuna";26165;33;3;16;103;72430;0;TRUE
"elg0nz";26310;14;0;3;41;6447;301;FALSE
"andreimc";26500;8;0;0;0;0;0;FALSE
"cben";26506;10;1;1;8;45;29;FALSE
"yaxinlx";26558;18;0;1;1;10;1;FALSE
"salv-orlando";26660;20;0;4;16;768;228;FALSE
"tcahill";27193;31;2;1;38;231;137;FALSE
"tcahill";26814;7;5;1;2;61;4;FALSE
"ChienWorld";26841;14;0;0;0;0;0;FALSE
"leslau";27069;9;0;1;1;1;1;FALSE
"liuliuzi";27262;4;0;1;0;0;0;FALSE
"robbrockbank";27447;19;17;6;6;899;0;FALSE
"kevinkim9264";27474;18;27;4;3;286;16;FALSE
"sinwav";35942;6;0;1;8;12;12;FALSE
"sinwav";27574;11;0;3;21;26;25;FALSE
"sosiouxme";27640;21;0;1;2;4;4;FALSE
"CsatariGergely";33999;11;2;1;1;2;4;FALSE
"CsatariGergely";27689;6;0;1;1;1;0;FALSE
"lyq314";27696;10;0;13;444;4813;13314;TRUE
"ltiao";27702;9;0;1;1;1;1;FALSE
"yingjinhui";28198;11;0;1;3;137;0;FALSE
"yingjinhui";27759;15;0;1;3;137;0;FALSE
"bodepd";27782;20;0;1;1;1;1;FALSE
"reAsOn2010";27860;19;15;3;21;2624;5;FALSE
"u2takey";28085;11;1;1;1;1;2;FALSE
"fvigotti";28286;16;0;1;1;1;1;FALSE
"niuqg";28338;9;0;1;1;1;1;FALSE
"niuqg";28334;8;0;1;1;1;1;FALSE
"niuqg";28333;4;0;2;1;1;1;FALSE
"niuqg";28331;6;0;2;1;1;1;FALSE
"virtuald";28377;10;0;1;1;1;1;FALSE
"jeremy-clerc";28432;19;5;2;10;60;235;FALSE
