"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"nmoutinho";3822;11;8;12;9;680;0;FALSE
"franzcode";3844;2;0;1;1;1;1;FALSE
"franzcode";3842;0;0;1;1;1;1;FALSE
"mnabaee";3877;0;0;516;397;737504;363346;TRUE
"qingchen";3881;2;0;1;2;17;17;FALSE
"xolodilnik";3968;3;0;0;0;0;0;FALSE
"wizztjh";3980;4;0;1;1;2;0;FALSE
"tucna";3988;2;0;6;12;1005;2;FALSE
"CGAnderson";3995;0;0;1;0;0;0;FALSE
"Stocastico";4039;0;0;2;3;573;161;TRUE
"Stocastico";4038;0;0;647;530;743760;364417;TRUE
"bismoy2013";4044;2;0;1;3;30;0;FALSE
"HHI-VIT-IMC";4046;7;0;1;3;573;161;TRUE
"dbudniko";4060;9;3;5;20;2635;2306;TRUE
"ichaelm";4066;5;0;1;1;0;4;FALSE
"sansuiso";4078;4;0;0;0;0;0;FALSE
"conquestcoding";4080;0;0;20;19;392;175;TRUE
"albertbiber";4098;0;0;1;1;3;1;FALSE
"albertbiber";4097;1;0;1;1;3;0;FALSE
"albertbiber";4096;0;0;1;1;3;0;FALSE
"artzy";4118;0;0;20;19;392;175;TRUE
"jiuerbujie";4120;2;0;13;4;1462;0;FALSE
"frombeijingwithlove";4126;1;0;0;0;0;0;TRUE
"dzhwinter";4131;2;0;1;1;62;0;TRUE
"dzhwinter";4130;0;0;257;212;20412;2298;TRUE
"dzhwinter";4129;0;0;681;535;743519;364422;TRUE
"andresusanto";4144;2;0;1;1;2;2;FALSE
"aphex3k";4165;0;0;1;1;1;1;FALSE
"remioukrat";4177;3;0;4;1;67;181;FALSE
"HendiGood";4216;0;0;777;537;743565;364439;TRUE
"HendiGood";4214;0;0;257;212;20412;2298;TRUE
"HendiGood";4188;0;0;257;212;20412;2298;TRUE
"HendiGood";4185;1;0;773;535;743548;364422;TRUE
"yjh0502";4194;1;0;1;1;1;1;FALSE
"yinyuefengyi";4234;2;0;1;1;12;2;FALSE
"ValeryTyumen";5110;17;42;2;57;952;1054;TRUE
"vjancik";5187;2;0;0;0;0;0;FALSE
"Mouther";5213;3;0;1;1;2;2;FALSE
"SvetlanaFilicheva";5216;3;0;4;4;912;0;FALSE
"kurnianggoro";5229;4;0;1;8;541;0;FALSE
"spotrh";5266;2;0;5;2;16;2;FALSE
"willyd";5267;2;0;2;1;27;1;FALSE
"leishi1";5276;1;0;15;1843;363472;19;FALSE
"joaofaro";5306;1;0;4;5;936;0;TRUE
"joaofaro";5291;5;10;10;3;330;0;TRUE
"dhruvvyas90";5342;1;0;1;1;7;1;FALSE
"qraleq";5387;0;0;917;553;743930;364580;TRUE
"rxtsolar";5422;7;0;1;1;2;0;FALSE
"DSchana";5433;2;0;1;1;6;6;FALSE
"FlorentHoareau";5521;4;0;3;6;22;17;FALSE
"Gela";5529;2;0;1;1;1;1;FALSE
"krichter722";5535;5;0;1;1;8;0;FALSE
"impjdi";5537;1;0;1;1;1;0;FALSE
"dongshuhao";5556;2;0;1;0;0;0;FALSE
"oli-obk";5558;4;0;3;3;0;8;FALSE
"luigidr";5559;9;0;1;1;1;0;FALSE
"digibea";5580;0;0;962;576;744560;364755;TRUE
"Audenrith";5680;0;0;1;2;167;0;FALSE
"Audenrith";5585;3;0;1;2;105;5;FALSE
"Audenrith";5583;0;0;0;0;0;0;FALSE
"yigitsoy";5621;5;0;1;1;2;2;TRUE
"orlein";5712;0;0;17;1843;363472;19;FALSE
"Niederb";5739;3;4;7;2;24;14;TRUE
"Niederb";5738;0;0;4;2;23;16;TRUE
"corfox";5927;1;0;1;0;0;0;FALSE
"corfox";5926;0;0;1;0;0;0;FALSE
"corfox";5761;1;0;3;3;4;4;FALSE
"corfox";5760;1;0;3;3;4;4;FALSE
"svepe";5789;2;0;1;1;25;0;FALSE
"laurentcompi";5875;0;0;7768;4939;727862;929039;TRUE
