"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"guyskk";1634;5;1;2;2;41;1;FALSE
"mscalora";1636;1;0;2;5;192;62;FALSE
"2080";1638;0;0;5;5;41;8;FALSE
"yshlodha";1643;16;0;1;3;10;3;FALSE
"yshlodha";1642;3;0;5;3;4;3;FALSE
"rochacbruno";1653;1;0;0;0;0;0;FALSE
"Satender052";1657;2;0;0;0;0;0;FALSE
"daimon99";1659;1;0;2;1;5;4;FALSE
"daimon99";1658;0;0;1;1;4;4;FALSE
"bdbai";1673;2;0;0;0;0;0;FALSE
"felipeorlando";1675;2;0;0;0;0;0;FALSE
"StyXman";1698;4;0;1;1;1;1;FALSE
"erkanay";1711;3;0;1;1;24;0;FALSE
"EricLOsorio";1720;1;0;30;2;36;2;FALSE
"strtw";1722;6;0;3;1;63;0;FALSE
"fourmalin";1724;1;0;5;5;41;8;TRUE
"jacquerie";1729;16;0;1;1;10;1;FALSE
"juice500ml";1738;1;0;1;49;49;49;FALSE
"JiriBalcar";1741;4;0;2;1;3;2;FALSE
"ferstar";1742;7;0;0;0;0;0;FALSE
"kamyarrasta";1745;2;0;3;18;108;87;FALSE
"royopa";1751;2;0;2;2;38;47;FALSE
"ozhishu";1752;1;0;0;0;0;0;FALSE
"devdave";1762;1;0;0;0;0;0;FALSE
"g3wanghc";1797;2;0;0;0;0;0;FALSE
"deelaka";1810;5;0;7;2;30;1;FALSE
"JelteF";1815;5;4;1;2;18;2;FALSE
"a112121788";1819;2;0;0;0;0;0;FALSE
"koallen";1826;3;0;1;1;3;0;FALSE
"mohsenuss91";1839;1;0;1;1;2;3;FALSE
"fizbin";1841;8;0;1;1;2;1;FALSE
"dsully";1849;3;5;1;3;66;98;FALSE
"pingihu";1850;1;1;1;1;6;1;TRUE
"doobeh";1857;3;8;1;2;43;15;TRUE
"dorianpula";1863;11;1;1;1;2;0;FALSE
"alatar-";1871;1;2;1;1;2;16;FALSE
"autoferrit";1873;3;2;1;1;19;0;TRUE
"nland";1885;5;0;1;1;29;0;FALSE
"zkanda";1891;7;0;1;1;1;1;FALSE
"m85091081";1909;1;0;1;1;4;1;FALSE
"shubhamoli";1927;1;0;1;1;7;11;FALSE
"linkcheng";1930;0;0;0;0;0;0;FALSE
"joannejang";1937;1;0;2;2;2;2;FALSE
"tdpsk";1939;2;0;0;0;0;0;FALSE
"smitthakkar96";1940;4;0;1;1;13;0;FALSE
"honsiorovskyi";1946;2;0;1;1;2;1;FALSE
"vkrizan";1960;7;0;1;1;4;3;FALSE
"jiangwwei";1961;0;0;0;0;0;0;FALSE
"teddy-hoo";1963;7;0;1;6;24;0;FALSE
"taion";1977;17;0;1;2;15;2;FALSE
"blancheta";1981;1;0;1;1;2;1;FALSE
"infinite-Joy";2010;5;1;2;1;2;2;FALSE
"aleksihakli";2018;1;0;1;1;1;1;FALSE
"arcruiton";2034;1;0;1;1;1;1;FALSE
"ethan-funny";2040;1;0;0;0;0;0;FALSE
"sherrycherish";2060;5;2;5;2;2;2;FALSE
"LiraNuna";2066;3;0;0;0;0;0;FALSE
"rodavoce";2069;0;0;76;12;2323;0;FALSE
"VishvajitP";2095;2;0;4;1;2;0;FALSE
"VishvajitP";2094;2;0;1;1;1;1;FALSE
"lautomator";2102;1;3;1;1;23;17;FALSE
"elahmo";2104;4;0;1;1;1;1;FALSE
"pawl";2133;5;0;2;4;20;4;TRUE
"puiterwijk";2134;1;0;1;1;5;2;FALSE
"marcanuy";2136;1;0;1;1;2;2;FALSE
"andriisoldatenko";2146;4;2;1;4;8;1;FALSE
"kamyarg";2147;2;0;0;0;0;0;FALSE
"fengyc";2157;0;0;0;0;0;0;FALSE
"mitchjacksontech";2187;5;0;1;1;1;1;FALSE
"sonuagarwal1008";2192;6;0;2414;219;23405;4366;TRUE
