"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"djw1149";1096;2;0;0;0;0;0;FALSE
"mjstrasser";1121;2;0;1;2;3;2;TRUE
"greydet";1136;28;5;3;4;30;3;FALSE
"ronkorland";1177;15;3;5;1;8;5;FALSE
"bhamail";1181;17;0;2;5;44;6;FALSE
"mheil";1255;9;3;0;0;0;0;FALSE
"steve-jansen";1267;4;0;1;1;1;1;FALSE
"jakubczaplicki";1273;9;3;0;0;0;0;FALSE
"modelga";1295;7;0;2;1;6;2;FALSE
"deweerdt";1309;14;0;1;1;5;2;FALSE
"deweerdt";1300;3;0;1;1;5;2;FALSE
"jmurphyau";2069;4;0;1;1;5;1;FALSE
"dharam1";2075;1;0;1;1;1;1;FALSE
"jcarrothers-sap";2084;7;0;1;2;24;4;FALSE
"DenysLins";2085;11;1;0;0;0;0;FALSE
"jart";2086;11;0;1;1;1;1;FALSE
"lexxxel";2099;4;3;179;121;2114;491;TRUE
"msdinesh07";2149;7;0;1;1;40;0;FALSE
"arshdkhn1";2168;3;5;2;7;18;12;FALSE
"samatdav";2501;14;3;3;8;534;72;FALSE
"samatdav";2462;4;0;37;1;1;1;FALSE
"samatdav";2461;6;13;42;4;40;3;FALSE
"samatdav";2388;35;66;4;8;473;1;FALSE
"joyyc";2409;1;0;1;0;0;0;FALSE
"mohamed-el-habib";2422;7;0;1;1;1;0;FALSE
"JochenHayek";2505;2;0;1;1;128;128;FALSE
"i386";2520;11;1;2;1;59;0;FALSE
"ryanpudd";2531;2;0;1;0;0;0;FALSE
"wikimore";2552;6;7;3;1;16;2;FALSE
"rachelcarmena";2615;6;0;1;3;28;0;FALSE
"rachelcarmena";2614;0;0;3;3;28;0;FALSE
"rachelcarmena";2613;1;2;1;2;6;0;FALSE
"akashfoss";2617;3;0;1;1;1;1;FALSE
"tricketg";2648;3;3;1;2;53;1;FALSE
"sT331h0rs3";2669;0;0;0;0;0;0;FALSE
"wojciechk";2670;11;0;2;1;1;1;FALSE
"jacob-keller";2684;5;0;1;1;2;10;FALSE
"UladzimirSemiankou";2720;0;0;1;1;1;0;FALSE
"tkisme";2748;2;4;1;1;1;0;FALSE
