"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"gongenhao";3865;0;0;1;1;6;3;FALSE
"richtefa";3887;2;0;2;8;147;7;FALSE
"D-X-Y";3951;2;0;0;0;0;0;FALSE
"TanLingxiao";3960;9;0;1;1;42;4;FALSE
"ChaseLewis";3978;1;0;69;82;4970;157;TRUE
"christianpayer";3984;9;5;2;3;71;21;FALSE
"warmspringwinds";3992;2;0;1;1;2;2;FALSE
"joelself";4003;7;0;2;3;5;5;FALSE
"BJangeofan";4017;1;0;19;68;4220;170;TRUE
"nickfraser";4021;3;0;4;5;16;2;FALSE
"zhzaozao";4028;1;0;19;11;192;48;TRUE
"recheliu";4043;3;0;7;30;300;36;FALSE
"hevy-CC4477";4085;3;4;1;1;12;11;FALSE
"kgl-prml";4115;4;0;1;1;16;6;FALSE
"vmalarcon";4122;8;1;2;5;597;5;FALSE
"yao-zhao";4132;0;0;3;5;140;52;FALSE
"jeremy-rutman";4165;3;0;2;1;55;0;FALSE
"bakarma";4193;0;0;20;24;197;79;TRUE
"zhouxiaowei1120";4197;1;0;1;0;0;0;FALSE
"codeprof";4199;0;0;0;0;0;0;FALSE
"conner99";4250;0;0;19;68;4222;170;TRUE
"conner99";4249;0;0;139;86;28707;258;TRUE
"Caenorst";4292;0;0;0;0;0;0;FALSE
"dylanthomas";4327;0;0;4;4;17344;0;FALSE
"dylanthomas";4316;0;0;2;1;6282;0;FALSE
"noldorj";4334;0;0;1;1;2;0;FALSE
"alessandroferrari";4360;8;13;5;6;75;9;FALSE
"tungld";4368;6;0;5;1;2;0;FALSE
"Shigangli";4370;1;0;2;0;0;0;FALSE
"sperry500";4374;1;0;1;10;765;0;FALSE
"pddPradip";4378;2;0;4;7;523;3;FALSE
"DenisTome";4402;0;0;67;36;6661;103;FALSE
"shen390s";4425;4;0;1;2;9;2;FALSE
"weinaike";4434;0;0;148;92;30419;262;FALSE
"nagadomi";4442;1;0;1;1;2;2;FALSE
"lxx1991";4444;0;0;1;0;0;0;FALSE
"hghhgh";4445;1;0;55;63;3073;323;TRUE
"fenrus75";5131;0;0;1;1;3;3;FALSE
"fenrus75";5130;0;0;1;1;3;3;FALSE
"fenrus75";4464;2;0;2;11;79;17;FALSE
"dvunjak";4470;0;0;68;88;3158;364;TRUE
"pnmcneil";4481;3;0;70;88;3157;364;TRUE
"hlzz";4519;1;0;2;2;15;7;TRUE
"leoshine";4578;3;0;2;2;15;7;FALSE
"longf2016";4581;0;0;34;64;7973;95;FALSE
"mvpatel2000";4640;1;0;0;0;0;0;FALSE
"kyu-sz";4749;5;0;2;1;3;0;TRUE
"zeakey";4764;0;0;2;5;25;3;FALSE
"zeakey";4763;0;0;1;2;13;0;FALSE
"ppyun";4780;1;0;356;123;13337;1244;FALSE
"tedunni";4801;1;0;106;121;7738;210;TRUE
"yuanzhihang1";4805;6;0;1;1;5;4;FALSE
"EnjoyLeole";4849;4;0;106;121;7738;210;TRUE
"lunzueta";4928;4;0;3;4;54;29;FALSE
"mahfuj1093";4938;1;0;1;6;485;0;FALSE
"lzx1413";4948;10;2;1;4;222;81;FALSE
"hit1001";4962;0;0;374;148;15241;1268;FALSE
"AresGao";4965;1;0;285;113;33481;279;FALSE
"SHEKOLDA";4970;23;0;27;65;10104;9757;FALSE
"saiprabhakar";4975;0;0;8;15;1078;13;FALSE
"qiaohaijun";4981;1;0;1;1;1;0;FALSE
"yossibiton";4996;2;0;17;21;506;63;TRUE
"xiao9aba2008";5021;0;0;0;0;0;0;FALSE
"aospan";5060;1;0;1;4;9206;3;FALSE
"sbrugman";5084;1;0;1;1;1;1;FALSE
"maxtom";5095;1;0;2;2;35;35;FALSE
"ZhangXinNan";5116;0;0;23;34;279;61;FALSE
"taeguk";5189;1;0;1;1;1;1;FALSE
"leo2105";5193;0;0;10;18;1078;37;FALSE
"ngocbd";5203;1;0;1;0;0;0;FALSE
"PENGUINLIONG";5213;4;0;1;1;5;1;FALSE
"kcn4tw";5225;1;0;380;150;15265;1268;FALSE
"Zehaos";5234;0;0;1;0;0;0;FALSE
"aoym";5241;0;0;1;2;117;1;FALSE
"bnascimento";5244;0;0;288;114;33484;281;FALSE
"yunhao94";5252;0;0;1;0;0;0;FALSE
"ethanluoyc";5278;2;0;1;1;6;1;FALSE
"YaYaB";5295;0;0;478;187;40399;425;FALSE
"kmonahopoulos";5312;0;0;1;0;0;0;TRUE
"kmonahopoulos";5311;0;0;907;485;51466;9427;TRUE
"git-hcLee";5320;0;0;1;0;0;0;FALSE
