"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"dblalock";3951;20;4;2;3;255;65;FALSE
"imkevinyang";3959;8;0;1;1;1;1;FALSE
"DanielSidhion";4001;8;5;0;0;0;0;FALSE
"cemoody";4025;90;129;10;16;29043;1491;TRUE
"wadawson";4039;7;4;1;2;22;9;TRUE
"nathankallus";4060;3;0;1;1;8;8;FALSE
"galv";4065;9;8;8;3;147;0;TRUE
"tomazc";4070;7;0;1;1;2;2;FALSE
"irogerthat";4088;0;0;185;180;8463;7254;TRUE
"seowyanyi";4121;20;3;2;3;29;1;TRUE
"seowyanyi";4120;3;0;3;2;16;1;TRUE
"cathydeng";4150;9;6;5;5;50;21;TRUE
"MMKrell";4169;3;10;3;1;42;42;TRUE
"nadersoliman";4177;4;0;23;8;1329;3;FALSE
"fluctuation";4187;1;2;2;1;24;0;FALSE
"Treora";4205;5;0;1;1;2;0;FALSE
"gitter-badger";4247;6;0;1;1;4;0;FALSE
"Hasil-Sharma";4249;40;33;1;4;53;4;TRUE
"cangermueller";4594;3;0;6;1;91;0;TRUE
"cangermueller";4566;13;5;7;1;99;0;TRUE
"cangermueller";4440;12;0;5;4;49;44;TRUE
"cangermueller";4256;8;0;8;18;107;39;TRUE
"chebee7i";4257;7;0;2;1;19;13;TRUE
"hannawallach";4285;7;5;6;2;73;2;TRUE
"eamartin";4286;47;4;8;3;42;16;TRUE
"mehdidc";4328;5;0;40;90;74777;234;TRUE
"alexsavio";4365;10;1;1498;719;41390;555853;TRUE
"alexsavio";4349;27;8;6;5;100;50;TRUE
"DonBeo";4376;40;23;76;86;941;1251;FALSE
"hhchen1105";4435;14;0;1;1;3;3;FALSE
"hzpc-joostk";4443;7;0;0;0;0;0;FALSE
"kshmelkov";4491;21;57;1;4;366;111;TRUE
"ThatGeoGuy";4635;6;0;6;1;6;13;FALSE
"ThatGeoGuy";4517;9;0;5;1;7;11;FALSE
"jrings";4576;0;0;14;2;6;3;FALSE
"jrings";4575;17;0;6;12;33;24;FALSE
"bmcfee";5914;7;7;4;2;46;5;TRUE
"bmcfee";4583;21;14;26;4;168;0;TRUE
"christophesaintjean";4612;1;0;1;1;47;0;FALSE
"SnakeHunt2012";4621;44;30;10;2;148;46;FALSE
"owengbs";4673;4;0;1;1;2;2;FALSE
"BigCrunsh";4709;2;0;1;2;102;1;FALSE
"ermakovpetr";5900;6;3;1;2;24;6;FALSE
"ermakovpetr";4715;2;2;1;1;7;2;FALSE
"laurentperrinet";4718;7;0;2;1;27;13;FALSE
"stuppie";7203;14;14;4;2;194;80;TRUE
"stuppie";4788;11;0;0;0;0;0;TRUE
"llllllllll";4798;23;33;5;7;249;6;TRUE
"lbillingham";4821;6;0;2;2;1055;1014;FALSE
"jaidevd";4823;8;10;5;2;27;6;TRUE
"pjknkda";4831;5;1;4;2;6;6;TRUE
"Carldeboer";4845;6;0;1;1;6;0;FALSE
"ryadzenine";4904;9;2;1;3;2222;2233;FALSE
"ryadzenine";4903;2;0;1;2;2217;2230;FALSE
"ryadzenine";4897;0;0;1;2;2149;2250;FALSE
"benjaminirving";4924;16;4;0;0;0;0;TRUE
"aupiff";4968;8;1;3;1;17;3;FALSE
"aupiff";4941;4;0;4;1;20;6;FALSE
"shopetan";4951;6;0;2;1;3;0;FALSE
"simon-pepin";4992;3;10;2;1;73;25;TRUE
"simon-pepin";4987;3;0;628;362;43027;51237;TRUE
"ubieting";5064;7;1;2;1;40;1;FALSE
"joewreschnig";5065;14;0;0;0;0;0;FALSE
"andrewgiessel";5083;9;0;4;1;3;1;TRUE
"vermouthmjl";5084;16;22;10;15;67;6;TRUE
"jayflo";5091;12;4;2;3;6;5;FALSE
"hasancansaral";5277;7;2;1;9;41;29;FALSE
"hasancansaral";5102;5;3;3;1;1;0;FALSE
"kyu999";5116;3;0;0;0;0;0;FALSE
"merritts";5127;36;14;22;3;85;10;FALSE
"phdowling";5179;5;1;2;2;86;0;FALSE
"garbas";5208;5;0;0;0;0;0;FALSE
"garbas";5197;10;0;0;0;0;0;FALSE
"vstolbunov";5204;24;44;3;4;142;41;TRUE
"Clyde-fare";5260;9;9;1;6;67;8;TRUE
"terrytangyuan";5276;9;6;0;0;0;0;FALSE
"JohnBoersma";5345;10;16;15;1;67;33;TRUE
"sotlampr";5424;4;1;0;0;0;0;FALSE
"sotlampr";5366;2;0;0;0;0;0;FALSE
"Fenugreek";5370;6;0;7;3;214;88;FALSE
"ndv";5381;1;1;2;2;2945;1902;FALSE
"trianta2";5391;5;3;2;3;79;43;FALSE
"black-puppydog";5393;7;0;1;1;5;1;FALSE
"Kornel";7688;1;0;28;6;596;0;TRUE
"Kornel";5527;13;39;5;1;89;0;TRUE
"Kornel";5470;5;2;1;1;55;19;TRUE
"edublancas";5471;2;0;1;1;1;1;FALSE
"adijo";5476;8;13;3;1;14;6;TRUE
"jpopham91";5521;0;0;1;1;18;0;FALSE
"rsteca";5599;4;0;1;1;138;1;FALSE
"pradyu1993";5642;11;10;1;4;34;2;FALSE
"Sentient07";6144;12;12;3;1;53;2;TRUE
"Sentient07";6089;11;7;1;2;6;1;TRUE
"Sentient07";5763;1;0;1;1;2;1;TRUE
"Sentient07";5743;5;3;3;1;10;1;TRUE
"Sentient07";5707;1;9;3;1;8;3;TRUE
