"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"ChadKillingsworth";845;5;1;0;0;0;0;TRUE
"nowres";847;2;0;1;3;8;2;TRUE
"nowres";846;1;2;1;1;3;0;TRUE
"antishok";851;1;0;1;2;10;3;TRUE
"antishok";849;3;0;2;4;14;3;TRUE
"faulkner";853;0;2;1;6;19;19;TRUE
"lancejpollard";863;9;0;0;0;0;0;FALSE
"mgreter";866;11;0;0;0;0;0;FALSE
"mgreter";306;2;1;0;0;0;0;FALSE
"elijahmanor";903;4;5;3;3;46;8;TRUE
"elijahmanor";886;9;5;76;41;1644;1565;TRUE
"elijahmanor";880;0;0;3;1;28;2;TRUE
"elijahmanor";870;12;0;1;1;7;1;TRUE
"danielchatfield";875;1;1;0;0;0;0;TRUE
"danielchatfield";873;1;0;0;0;0;0;TRUE
"danielchatfield";871;3;0;0;0;0;0;TRUE
"willguitaradmfar";872;0;0;0;0;0;0;FALSE
"NikGovorov";878;3;0;2;2;24;1;TRUE
"temich";881;8;3;0;0;0;0;FALSE
"catrope";884;18;0;1;1;1;1;FALSE
"lyle-nel";885;1;2;0;0;0;0;FALSE
"tedliang";891;3;1;5;2;15;3;FALSE
"wwalser";897;14;9;1;2;7;3;TRUE
"wwalser";896;5;0;1;2;23;3;TRUE
"dgalvez";1181;12;0;5;4;77;1;TRUE
"dgalvez";919;2;0;1;1;1;1;TRUE
"dgalvez";914;4;0;2;2;54;4;TRUE
"dgalvez";899;31;0;3;5;23;44;TRUE
"jugglinmike";904;1;0;1;1;1;1;TRUE
"mekwall";905;2;0;3;1;3;3;FALSE
"helix";906;3;1;1;1;1;1;FALSE
"staabm";918;1;0;1;1;1;1;TRUE
"staabm";908;2;4;3;1;13;2;TRUE
"aaronj1335";911;16;0;3;1;7;2;FALSE
"matjae";913;8;0;2;2;14;1;TRUE
"rvagg";920;9;8;0;0;0;0;TRUE
"godmar";921;12;0;1;1;1;1;FALSE
"coopersemantics";924;7;2;2;2;30;2;FALSE
"vlakoff";925;3;0;1;1;1;1;FALSE
"eikes";928;16;5;0;0;0;0;FALSE
"joyvuu-dave";929;3;0;1;1;1;1;TRUE
"callumacrae";931;2;0;1;1;5;6;TRUE
"onyxrev";934;6;0;1;1;7;0;FALSE
"onyxrev";933;0;0;1;1;876;869;FALSE
"crdx";935;3;0;0;0;0;0;FALSE
"shikolay";943;2;0;0;0;0;0;FALSE
"lihanli";1409;2;0;1;3;29;1;TRUE
"lihanli";1385;9;1;1;2;9;0;TRUE
"lihanli";945;5;0;1;1;3;4;TRUE
"yiminghe";1241;9;14;0;0;0;0;TRUE
"yiminghe";1240;16;0;0;0;0;0;TRUE
"yiminghe";1005;2;0;0;0;0;0;TRUE
"yiminghe";999;4;2;0;0;0;0;TRUE
"yiminghe";950;1;5;0;0;0;0;TRUE
"yiminghe";948;3;0;0;0;0;0;TRUE
"jonathansampson";1537;5;5;5;1;9;2;TRUE
"jonathansampson";951;1;6;2;1;1;1;TRUE
"bentruyman";988;8;5;0;0;0;0;TRUE
"bentruyman";979;1;0;0;0;0;0;TRUE
"bentruyman";966;9;3;0;0;0;0;TRUE
"bentruyman";957;1;0;0;0;0;0;TRUE
"james-huston";993;0;4;4;3;94;16;TRUE
"james-huston";964;0;0;1;1;11;0;TRUE
"james-huston";963;0;0;1;1;2;0;TRUE
"james-huston";962;0;0;2;1;3;1;TRUE
"james-huston";961;0;0;1;1;4;0;TRUE
"james-huston";960;1;0;1;1;2;0;TRUE
"james-huston";959;2;0;1;1;10;0;TRUE
"saiwong";987;5;2;4;2;101;58;FALSE
"saiwong";968;1;0;1;1;1;1;FALSE
"saiwong";965;0;0;1;4;29;2;FALSE
"elgreg";982;2;0;0;0;0;0;TRUE
"elgreg";969;2;2;0;0;0;0;TRUE
"rascalking";970;0;0;0;0;0;0;FALSE
"morgangraphics";971;0;1;2;2;10;1;TRUE
"cobrajs";972;2;0;2;2;57;1;TRUE
"eruizdechavez";992;0;0;0;0;0;0;FALSE
"eruizdechavez";990;1;0;0;0;0;0;FALSE
"eruizdechavez";985;0;0;0;0;0;0;FALSE
"eruizdechavez";973;0;0;0;0;0;0;FALSE
"carldanley";976;1;0;0;0;0;0;TRUE
"aakinwunmi";977;0;0;1;3;9;4;TRUE
"ikhair";984;0;0;1;1;8;8;TRUE
"ikhair";978;2;0;2;1;0;2;TRUE
"mpetrovich";981;1;0;2;3;29;1;TRUE
"mpetrovich";980;0;0;2;4;67;1;TRUE
"tomfuertes";1210;7;0;0;0;0;0;TRUE
"tomfuertes";989;1;0;0;0;0;0;TRUE
"bmelton";994;21;0;1;1;1;1;FALSE
"gbraad";995;3;3;1;2;7;1;FALSE
"Gvozd";1001;1;0;0;0;0;0;FALSE
"DFoxinator";1010;0;0;1;1;6;1;FALSE
"iamnoah";1011;5;5;4;2;18;0;TRUE
"chadparry";1021;4;1;1;2;74;3;FALSE
"chadparry";1015;25;1;3;1;1;1;FALSE
"lukemelia";1019;20;4;1;1;1;1;FALSE
"PaulBRamos";1068;1;0;1;2;42;4;TRUE
"PaulBRamos";1053;0;0;1;1;798;598;TRUE
"PaulBRamos";1052;15;0;2;3;9;97;TRUE
"PaulBRamos";1047;8;10;20;43;1754;2045;TRUE
"PaulBRamos";1033;8;7;2;2;43;3;TRUE
"PaulBRamos";1023;4;3;1;2;62;1;TRUE
"knightli";1026;8;0;1;1;2;2;FALSE
"rspilker";1027;8;0;1;1;1;1;FALSE
"eeroan";1028;3;4;0;0;0;0;FALSE
"jiahut";1029;2;0;1;1;1;1;FALSE
"maranomynet";1030;9;7;0;0;0;0;FALSE
"jguang";1031;1;0;9;7;157;49;TRUE
"aFarkas";1655;2;0;1;1;3;3;TRUE
"aFarkas";1035;2;7;2;2;13;7;TRUE
"aFarkas";342;15;2;2;1;5;15;TRUE
"aFarkas";213;2;0;1;3;10;3;TRUE
"arjun024";1512;8;4;0;0;0;0;FALSE
"arjun024";1451;1;0;0;0;0;0;FALSE
"arjun024";1040;2;0;0;0;0;0;FALSE
"tarruda";1048;7;0;1;1;1;1;FALSE
"angryziber";1049;1;0;0;0;0;0;FALSE
"bsorbo";1050;13;2;4;2;13;0;TRUE
"buu700";1055;2;0;0;0;0;0;FALSE
"chrisaljoudi";1057;8;0;0;0;0;0;FALSE
"ralt";1072;2;0;0;0;0;0;FALSE
